procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 168844 220477216  30848 33438184    4    4   682  1543    0    0 23  4 69  4  0
 1 37 168844 220031152  31384 33443260    0    0 248257 121693 63232 111765  3  1 75 20  0
 9 28 168844 219730752  31384 33446616    0    0 248448 209107 81667 151672  4  2 61 32  0
 7 30 168844 219457072  31384 33448824    0    0 252560 210997 83786 160371  5  2 60 33  0
 3 33 168844 219194336  31384 33452396    0    0 234480 220963 75456 148339  4  2 61 33  0
 2 28 168844 218939488  31384 33455124    0    0 241280 216475 81583 158640  4  2 62 32  0
 2 36 168844 218673024  31392 33458640    0    0 243840 220916 79368 160461  5  2 61 32  0
 8 27 168844 218408400  31392 33461852    0    0 245936 218189 87915 172620  6  2 61 32  0
 0 43 168844 218128032  31392 33465704    0    0 241440 221697 85894 172842  5  2 61 32  0
 6 31 168844 217866272  31392 33468868    0    0 247840 215922 86823 177547  6  2 61 32  0
 4 39 168844 217588256  31392 33473096    0    0 246704 211527 85905 176881  5  2 60 33  0
 1 36 168844 217312240  31400 33476612    0    0 264480 189908 98452 202490  7  2 60 31  0
10 35 168844 216879072  31400 33483828    0    0 388144 53839 146001 298276  8  3 58 31  0
 8 27 168844 216463328  31400 33490520    0    0 388672 53205 152359 315331 11  3 56 30  0
 5 32 168844 216033904  31400 33497896    0    0 390208 53090 154757 320515 10  3 56 31  0
 5 31 168844 215620736  31400 33505112    0    0 380416 61735 155033 321628 10  4 55 31  0
17 26 168844 215200992  31400 33512640    0    0 379504 62407 156857 326648 11  3 55 31  0
 1 41 168844 214780480  31408 33520372    0    0 386256 55072 172180 356043 12  4 53 32  0
16 26 168844 214374368  31408 33528628    0    0 366496 72149 163544 340461 11  3 53 32  0
 9 33 168844 213945232  31408 33537604    0    0 391776 44736 179280 373091 13  4 51 32  0
 3 37 168844 213537120  31408 33546412    0    0 367600 73934 171430 356667 12  4 52 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12 22 168844 213114688  31408 33556496    0    0 380352 53110 186293 379731 13  4 51 32  0
13 32 168844 212713664  31416 33566496    0    0 361664 74259 190122 375526 13  4 51 32  0
14 15 168844 212292480  31416 33576988    0    0 381104 51214 202949 423834 15  4 48 33  0
13 27 168844 211860736  31416 33588520    0    0 381696 48339 200639 419283 15  4 49 32  0
 1 38 168844 211458096  31416 33598568    0    0 360080 72091 198445 415169 15  4 48 33  0
14 19 168844 211040704  31416 33611708    0    0 373664 55799 225390 471838 16  5 47 32  0
13 27 168844 210632976  31416 33623712    0    0 360064 67071 221284 464640 16  5 47 32  0
13 18 168844 210236544  31424 33636528    0    0 352624 75263 228480 478957 18  5 46 31  0
