procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 205072 223780512  31492 33473780    2    2   512  1197    0    0 16  3 79  3  0
10 42 205072 223511408  31972 33482016    0    0 139117 21323 33804 59260  1  1 92  6  0
 2 40 205072 223467264  31972 33482668    0    0 112432 96644 40022 74205  2  1 83 15  0
 1 47 205072 223449904  31972 33483904    0    0 133184 83624 44543 83017  2  1 82 15  0
 3 30 205072 223433904  31972 33486524    0    0 248704 212080 77406 143933  4  1 62 33  0
 3 44 205072 223425472  31972 33489276    0    0 260304 199893 79209 146473  4  1 62 32  0
 9 32 205072 223409104  31980 33492296    0    0 238704 223547 77773 147306  5  2 61 33  0
 7 32 205072 223398560  31980 33495324    0    0 247616 218909 79103 154777  4  1 61 33  0
 0 44 205072 223383648  31980 33497928    0    0 231856 230161 78729 158986  5  2 62 32  0
 7 39 205072 223375952  31980 33501180    0    0 239920 215793 80805 163557  4  1 61 33  0
 3 38 205072 223363344  31980 33504064    0    0 202256 261438 70866 145458  4  1 63 31  0
 1 31 205072 223357376  31988 33506536    0    0 170176 296227 66877 139025  3  1 63 33  0
 0 39 205072 223352736  31988 33508960    0    0 165824 299329 65393 134357  3  1 63 32  0
 1 37 205072 223347696  31988 33511584    0    0 186816 273502 71401 146589  4  1 63 31  0
 0 43 205072 223341728  31988 33514744    0    0 215568 237286 83287 169835  4  1 62 32  0
 4 33 205072 223338384  31988 33518060    0    0 262160 190930 93014 192978  5  2 62 31  0
 0 48 205072 223333920  31988 33522088    0    0 279136 174583 104294 215792  6  2 61 31  0
 3 30 205072 223329888  31996 33525996    0    0 260592 184091 100886 209084  6  2 61 32  0
 8 28 205072 223324848  31996 33530464    0    0 270880 176952 109915 227945  6  2 60 32  0
 7 31 205072 223320288  31996 33534324    0    0 261872 187524 99743 207742  6  2 62 31  0
 9 33 205072 223315296  31996 33538184    0    0 268368 181997 100453 209647  5  2 60 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 35 205072 223310336  31996 33542680    0    0 275760 172934 107647 224273  6  2 60 32  0
 3 37 205072 223305376  32004 33546792    0    0 272880 179224 104049 216343  5  2 61 32  0
 4 35 205072 223300032  32004 33551424    0    0 276816 170562 108228 225489  6  2 60 32  0
 4 40 205072 223295744  32004 33555792    0    0 272736 177162 109665 227541  6  2 60 32  0
 7 32 205072 223289504  32004 33560744    0    0 263824 187783 107641 224348  6  2 60 32  0
 8 37 205072 223284016  32004 33565228    0    0 279584 168421 112780 233899  6  2 60 32  0
 7 35 205072 223280048  32004 33569956    0    0 277552 176927 114902 238246  7  2 59 32  0
 3 35 205072 223273376  32012 33575304    0    0 283040 165518 117891 246035  7  2 59 32  0
 0 35 205072 223268160  32012 33579972    0    0 269424 174885 115823 240967  7  2 58 33  0
 2 42 205072 223263728  32012 33584480    0    0 269696 179044 109173 227485  6  2 60 32  0
 0 35 205072 223259408  32012 33589444    0    0 265344 180870 116547 243712  7  2 59 32  0
 7 33 205072 223253904  32012 33594268    0    0 269344 176881 114438 238595  7  2 59 32  0
 8 37 205072 223248448  32020 33599092    0    0 279024 172061 117827 243779  7  2 58 33  0
14 35 205072 223242752  32020 33604312    0    0 268896 181711 112272 233935  7  2 59 32  0
