procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 205072 224079776  31572 33477116    2    2   501  1181    0    0 16  3 79  3  0
 8 38 205072 223616336  32108 33485508    0    0 261593 93628 68182 121144  2  2 76 20  0
11 37 205072 223336464  32108 33487924    0    0 250448 212083 79556 146180  4  2 61 33  0
 6 28 205072 223040848  32108 33490636    0    0 264928 196409 77220 142388  4  2 63 32  0
 1 37 205072 222765152  32108 33493592    0    0 245248 219255 76037 147334  4  2 62 32  0
 4 32 205072 222499520  32108 33496464    0    0 245328 215577 77858 149519  4  2 62 32  0
 7 28 205072 222222880  32116 33499588    0    0 259472 197251 74399 149950  4  2 62 32  0
 0 43 205072 221954896  32116 33503040    0    0 246672 216000 82382 163178  4  2 62 32  0
 7 33 205072 221697856  32116 33506272    0    0 239328 221423 84350 173172  5  2 61 32  0
 0 39 205072 221452080  32116 33509956    0    0 224208 238359 73284 150723  4  1 63 32  0
10 30 205072 221169120  32116 33513560    0    0 264672 197286 85409 175911  4  2 62 32  0
 0 41 205072 220885008  32124 33517632    0    0 261088 193905 92073 189714  5  2 61 32  0
 5 34 205072 220476192  32124 33523752    0    0 377344 70159 137387 284015  8  3 58 31  0
12 39 205072 220045760  32124 33530416    0    0 396816 45831 140618 291061  8  3 58 31  0
 5 32 205072 219614240  32124 33537200    0    0 400368 42357 150519 311957  9  3 56 31  0
14 28 205072 219173920  32124 33544772    0    0 406640 34885 157679 313942  9  3 56 31  0
15 30 205072 218745744  32124 33552312    0    0 393168 47855 169455 336510 10  3 55 32  0
 8 33 205072 218308528  32132 33560672    0    0 395040 44829 163697 327877 10  3 55 32  0
13 26 205072 217905024  32132 33568496    0    0 356000 81961 164333 341570 11  3 55 31  0
16 19 205072 217516656  32132 33576168    0    0 349072 87874 156760 326556 10  3 55 32  0
14 31 205072 217110944  32132 33584700    0    0 365792 75596 162188 337261 10  3 54 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 28 205072 216708064  32132 33593260    0    0 366480 75765 171301 356245 11  3 53 32  0
12 29 205072 216310528  32140 33602860    0    0 357584 80633 177928 372451 12  4 51 33  0
 5 29 205072 215914096  32140 33612868    0    0 356304 82687 188928 394636 13  4 51 32  0
19 19 205072 215507632  32140 33622756    0    0 364688 70736 190520 398364 14  4 50 32  0
13 25 205072 215109952  32140 33633588    0    0 356864 75238 186848 389857 13  4 51 33  0
 9 27 205072 214720576  32140 33644376    0    0 346656 84466 201818 423099 14  4 49 32  0
 6 27 205072 214327376  32140 33655540    0    0 353040 79437 203391 426645 15  4 48 33  0
 9 28 205072 213939568  32148 33666656    0    0 347920 80274 206288 432097 15  5 49 31  0
14 25 205072 213558016  32148 33678544    0    0 340864 88844 213529 448968 16  4 48 32  0
13 24 205072 213173264  32148 33691384    0    0 340000 87123 226190 478007 16  4 48 32  0
18 14 205072 212797552  32148 33704308    0    0 331904 93194 225585 474378 16  4 49 31  0
21 19 205072 212415136  32148 33718148    0    0 338528 80698 241541 510131 17  5 48 30  0
13 16 205072 212026016  32156 33732604    0    0 344992 73500 245822 517831 18  5 46 31  0
16 19 205072 211639344  32156 33747364    0    0 342912 74310 259576 548573 19  5 46 30  0
16 19 205072 211263232  32156 33762016    0    0 334064 82299 251646 532279 19  5 47 30  0
20 20 205072 210905088  32156 33777264    0    0 313824 102857 253688 532362 19  5 47 30  0
17 24 205072 210538976  32156 33793172    0    0 321088 91114 265251 562940 19  6 46 29  0
 7 17 205072 210172272  32156 33808828    0    0 322432 91107 251009 530555 19  5 48 28  0
25 20 205072 209804592  32164 33825472    0    0 323728 80773 281668 598572 21  6 45 28  0
13 14 205072 209435664  32164 33842364    0    0 325248 81151 283617 600612 22  6 44 28  0
19 19 205072 209074848  32164 33859632    0    0 316048 86528 290953 616713 23  6 45 27  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33 11 205072 208704656  32164 33877788    0    0 326480 71688 307001 654154 24  6 44 26  0
31 14 205072 208344400  32164 33895620    0    0 317520 80563 298054 633815 23  6 44 26  0
20 22 205072 207994992  32172 33913204    0    0 306864 93010 305932 650047 23  6 45 26  0
12 28 205072 207644960  32172 33932432    0    0 306768 88918 305684 650058 24  6 44 26  0
 1  4 205072 207305392  32172 33950364    0    0 298368 101078 305043 648434 23  6 45 25  0
11 17 205072 206996768  32172 33967452    0    0 270288 134497 283718 605807 22  6 50 23  0
11 17 205072 206692800  32172 33984072    0    0 266992 133955 286889 612258 22  6 49 23  0
26 21 205072 206401744  32172 34000304    0    0 257456 146013 282441 603505 22  6 48 24  0
21 17 205072 206109552  32180 34017316    0    0 254544 153467 276270 589919 21  6 49 24  0
18 15 205072 205825104  32180 34033508    0    0 250384 157303 270675 578015 21  6 49 24  0
17 14 205072 205528368  32180 34050844    0    0 260768 136035 295567 631996 23  7 48 22  0
17 12 205072 205230016  32180 34068452    0    0 261616 135664 299853 642138 23  6 49 22  0
