procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 168844 219663344  30692 33436484    3    4   684  1573    0    0 23  4 69  4  0
 1 53 168844 219174512  31180 33441924    0    0 274681 104483 69511 124966  3  1 73 22  0
 2 45 168844 218881856  31180 33444572    0    0 259664 206714 81009 151662  5  2 59 35  0
 5 42 168844 218601488  31180 33447424    0    0 249968 220123 87389 164769  5  2 58 35  0
 6 41 168844 218299056  31180 33450464    0    0 272112 191778 84905 165386  5  2 59 35  0
 7 37 168844 218033104  31180 33453844    0    0 246032 217419 83279 162561  6  2 57 35  0
 0 39 168844 217769584  31188 33457160    0    0 239984 222570 83314 166565  5  2 57 36  0
 5 51 168844 217502736  31188 33460596    0    0 246048 218087 84364 170329  5  2 59 35  0
 0 46 168844 217219024  31188 33464384    0    0 254736 209972 84614 173061  6  2 57 35  0
 6 42 168844 216964576  31188 33468076    0    0 227840 234013 81772 165287  6  2 58 34  0
 0 45 168844 216722192  31188 33471352    0    0 225424 244518 80776 166384  5  2 59 34  0
 4 39 168844 216421120  31196 33475808    0    0 278560 181603 99310 203548  6  2 57 34  0
 6 43 168844 216004112  31196 33482700    0    0 384288 68709 156084 322430 10  3 54 32  0
19 33 168844 215565152  31196 33489904    0    0 402992 45653 151400 312682 10  3 54 33  0
16 27 168844 215116640  31196 33497772    0    0 412016 38816 169161 349552 12  4 53 32  0
 7 36 168844 214676544  31196 33505800    0    0 399360 51177 166655 345339 11  4 53 32  0
11 42 168844 214281600  31196 33512892    0    0 359696 96700 156474 323440 10  3 54 33  0
 3 44 168844 213840288  31204 33521676    0    0 401424 48308 183086 367951 12  4 52 32  0
 4 36 168844 213397984  31204 33530952    0    0 400272 51231 193817 385961 13  4 51 32  0
 5 39 168844 212953440  31204 33540676    0    0 400336 48496 205321 405786 14  4 50 32  0
 9 39 168844 212518336  31204 33550772    0    0 390112 60313 195701 407159 14  4 50 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11 27 168844 212127584  31204 33559584    0    0 351568 106144 176617 367065 13  4 52 32  0
 8 30 168844 211682560  31212 33570776    0    0 396736 50450 215050 448326 14  4 49 32  0
13 26 168844 211241504  31212 33582128    0    0 394016 53641 217711 453722 16  5 48 32  0
12 32 168844 210802160  31212 33594152    0    0 394448 53977 226982 474337 16  5 47 32  0
 9 41 168844 210354896  31212 33606996    0    0 399728 46669 235214 491351 17  5 46 33  0
14 28 168844 209973920  31212 33618784    0    0 337168 114029 218918 454939 16  5 47 32  0
11 31 168844 209527136  31212 33633424    0    0 397504 47638 265094 553149 19  5 44 32  0
18 25 168844 209090400  31220 33647968    0    0 388272 56266 260353 543612 19  5 43 32  0
18 22 168844 208668096  31220 33663600    0    0 372240 68662 272944 572012 21  6 41 32  0
14 27 168844 208228224  31220 33680260    0    0 388320 52416 286890 602084 22  6 41 31  0
 7 42 168844 207842368  31220 33695156    0    0 338288 108823 263741 551881 20  5 44 30  0
15 28 168844 207400672  31220 33713152    0    0 389360 46641 311401 656164 23  6 39 32  0
26 30 168844 206981024  31228 33730548    0    0 367392 69099 308211 649117 24  6 38 31  0
16 28 168844 206600448  31228 33746884    0    0 333984 106760 278200 582511 22  6 43 29  0
13 16 168844 206181008  31228 33765960    0    0 367328 63761 328786 692885 25  7 37 30  0
18 28 168844 205766272  31228 33785200    0    0 362032 72048 323591 680760 26  7 37 30  0
24 28 168844 205327936  31228 33806424    0    0 382992 43942 349834 739681 28  8 35 29  0
10 35 168844 204952960  31228 33824076    0    0 324864 110231 311716 658858 25  7 40 27  0
 1 23 168844 204548224  31236 33844744    0    0 348864 83356 339123 713450 27  7 37 29  0
 8 37 168844 204191760  31236 33863460    0    0 310928 121561 325596 692092 25  7 40 28  0
 8 26 168844 203898048  31236 33879552    0    0 255376 181793 268492 567899 21  6 48 25  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17 168844 203565152  31236 33897736    0    0 293024 139967 304402 645555 24  7 40 29  0
 9 19 168844 203275216  31236 33913748    0    0 255072 184559 269144 571227 21  6 48 25  0
 4 31 168844 202926112  31244 33933604    0    0 303152 120900 325796 692240 26  7 38 29  0
 2 37 168844 202650448  31244 33949420    0    0 243264 198797 270173 575894 22  6 46 26  0
 6 36 168844 202299664  31244 33969960    0    0 304432 118813 358416 762818 29  8 38 26  0
 0 21 168844 201957744  31244 33990128    0    0 295632 130508 329499 700681 27  7 39 27  0
 4 23 168844 201618000  31244 34010296    0    0 299120 122205 343429 731422 27  7 39 26  0
 3 27 168844 201323360  31244 34028268    0    0 256736 176671 303747 646792 24  7 43 26  0
15 28 168844 200979376  31252 34049352    0    0 303936 116286 365685 782876 30  8 36 26  0
 0 35 168844 200639120  31252 34070652    0    0 297104 121078 362819 771061 30  8 38 24  0
 0 22 168844 200355280  31252 34088848    0    0 248976 179913 304662 648927 25  7 43 25  0
 1 33 168844 200013472  31252 34110272    0    0 299840 115089 348607 745617 29  7 39 25  0
 2 19 168844 199660288  31252 34132680    0    0 300704 113751 371893 796927 32  8 37 23  0
 4 25 168844 199383312  31260 34150372    0    0 242816 182487 307910 660132 25  7 44 24  0
 0  7 168844 199049200  31260 34173236    0    0 294512 124965 371045 795934 31  8 39 21  0
 0 23 168844 198717280  31260 34195764    0    0 292976 117771 378641 815764 32  8 37 23  0
 1 23 168844 198433856  31260 34215172    0    0 248224 171046 333369 718911 28  8 43 21  0
 8 30 168844 198098496  31260 34237948    0    0 293584 114165 380261 817690 32  9 37 22  0
 2 34 168844 197768160  31260 34260608    0    0 291616 120506 378129 813175 32  8 36 23  0
 3 15 168844 197488288  31268 34279780    0    0 245072 175736 343799 713946 28  8 43 21  0
 3 13 168844 197161984  31268 34302488    0    0 288080 121072 393286 805522 32  8 37 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10 11 168844 196841008  31268 34325248    0    0 280224 127925 372238 802180 32  8 38 22  0
 1 31 168844 196558704  31268 34345152    0    0 246448 171587 335319 723552 28  7 42 22  0
 1 35 168844 196234576  31268 34368704    0    0 287776 118067 395655 860673 34  9 34 22  0
