procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 205072 220910400  31428 33480240    2    2   496  1170    0    0 16  3 79  3  0
 8 37 205072 220466432  31952 33485096    0    0 261085 89625 66452 117527  3  2 78 18  0
 0 46 205072 220161376  31952 33490504    0    0 256112 204913 81694 150763  4  2 61 34  0
 6 39 205072 219892304  31952 33492824    0    0 252928 201334 75164 143787  4  1 62 32  0
 5 40 205072 219615904  31952 33496180    0    0 250160 211297 76345 148386  4  2 62 32  0
 6 41 205072 219355008  31952 33499060    0    0 230720 233399 73793 143512  4  2 62 33  0
 1 34 205072 219087792  31960 33502408    0    0 246624 213723 78585 155306  5  2 62 32  0
 2 29 205072 218836944  31960 33505460    0    0 232480 233382 83367 169275  5  2 61 32  0
 1 42 205072 218585344  31960 33509008    0    0 232368 229262 78691 158817  4  2 61 32  0
 3 38 205072 218312800  31960 33512264    0    0 246832 214967 87638 175197  5  2 61 32  0
 0 33 205072 218062304  31960 33516072    0    0 227616 231728 80989 166944  5  2 61 33  0
 4 28 205072 217753424  31968 33520440    0    0 281552 171113 96951 198559  5  2 60 32  0
 5 27 205072 217342112  31968 33526808    0    0 375984 67470 141199 291541  9  3 57 31  0
10 27 205072 216942464  31968 33533732    0    0 370480 70961 146769 303202  9  3 57 31  0
 8 25 205072 216511072  31968 33541236    0    0 393712 47903 158187 329234  9  3 56 31  0
 4 38 205072 216086752  31968 33548188    0    0 390080 51331 149689 311309  9  3 56 31  0
 8 27 205072 215679408  31968 33556296    0    0 374832 63823 159779 333094 10  3 55 32  0
 7 29 205072 215251232  31976 33563528    0    0 384672 56087 163039 339476 11  4 54 32  0
 8 24 205072 214838448  31976 33572524    0    0 377104 64602 166342 344531 11  3 54 32  0
14 32 205072 214422208  31976 33581164    0    0 378320 60856 170679 356640 11  4 53 32  0
17 30 205072 214001952  31976 33590200    0    0 380848 57600 177004 367543 12  4 52 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 21 205072 213591136  31976 33598904    0    0 364640 74698 175437 365411 12  4 52 33  0
13 28 205072 213182816  31984 33609256    0    0 368608 68226 193735 405125 13  4 49 33  0
12 28 205072 212755744  31984 33620000    0    0 380288 53216 197574 414045 14  4 49 33  0
15 32 205072 212336256  31984 33631960    0    0 380288 51234 219121 460021 15  5 48 32  0
16 25 205072 211918848  31984 33643340    0    0 369360 58105 206083 432060 14  4 48 33  0
14 24 205072 211516096  31984 33654900    0    0 361776 66948 211302 443517 15  5 48 32  0
12 22 205072 211114464  31984 33666812    0    0 356688 74692 203392 426370 15  4 48 33  0
12 14 205072 210716544  31992 33679016    0    0 359600 64427 227332 477947 16  4 47 32  0
16 19 205072 210312656  31992 33692572    0    0 354896 65974 243215 510939 17  5 46 31  0
10 21 205072 209938928  31992 33706192    0    0 336144 91963 230039 484534 17  5 46 32  0
15 21 205072 209530432  31992 33720412    0    0 357392 57752 260704 549449 19  6 46 30  0
10 19 205072 209132608  31992 33734520    0    0 352016 65627 258361 542821 19  6 45 30  0
17 22 205072 208727008  32000 33751268    0    0 353104 59511 272234 576461 19  6 45 30  0
 8 26 205072 208334432  32000 33766152    0    0 350304 57811 295303 611467 22  6 44 28  0
12 23 205072 207964848  32000 33783200    0    0 319392 94743 279595 565533 20  5 45 29  0
18 16 205072 207584016  32000 33799664    0    0 335920 70930 298595 600480 21  6 46 28  0
35  7 205072 207212336  32000 33816764    0    0 323424 81555 302348 613789 23  6 44 27  0
11 19 205072 206834592  32000 33835624    0    0 332608 67972 304935 647901 23  7 44 26  0
21 16 205072 206464656  32008 33852076    0    0 325136 74816 301775 641338 23  7 44 26  0
12 22 205072 206081088  32008 33870684    0    0 336288 60055 311980 660177 24  7 44 26  0
20  8 205072 205762976  32008 33886504    0    0 270192 138426 273099 580399 21  6 48 25  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14 15 205072 205459888  32008 33902788    0    0 268048 142399 262863 559567 20  5 50 25  0
22 13 205072 205148832  32008 33918652    0    0 272624 131318 283922 604192 21  5 49 24  0
22 18 205072 204831952  32016 33935436    0    0 274544 128520 275311 587780 21  5 48 25  0
 0  3 205072 204572272  32016 33951140    0    0 224944 195180 237744 505203 19  5 52 25  0
15 12 205072 204287776  32016 33966020    0    0 251488 156945 270529 577739 21  6 52 22  0
43  8 205072 203980736  32016 33982312    0    0 265856 136114 275818 588889 21  6 50 23  0
24 16 205072 203681456  32016 33999432    0    0 266112 133337 288542 617532 23  6 47 24  0
 5 19 205072 203389952  32016 34016748    0    0 254624 148628 285990 610271 22  6 48 24  0
