procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 205072 223296672  31400 33467176    2    2   491  1170    0    0 16  3 79  3  0
 2 48 205072 222828608  31748 33473692    0    0 263561 115539 71825 127647  3  2 73 22  0
 2 46 205072 222542528  31748 33473564    0    0 260656 207488 79703 147815  4  2 59 35  0
 3 39 205072 222245424  31748 33473500    0    0 267728 199652 82866 155208  4  2 60 34  0
 0 41 205072 221989120  31748 33473404    0    0 234976 235427 77263 152251  4  2 58 36  0
 8 43 205072 221739760  31748 33473388    0    0 234368 227402 76873 154950  4  2 58 36  0
 9 44 205072 221471664  31756 33473388    0    0 248128 218476 85716 166386  4  2 59 35  0
 0 46 205072 221222672  31756 33473388    0    0 230672 233721 80238 164340  4  1 59 35  0
10 30 205072 220960160  31756 33473276    0    0 239936 227194 84796 175187  5  2 60 34  0
 0 42 205072 220717248  31756 33473276    0    0 229392 237184 79849 163459  4  2 59 35  0
 4 39 205072 220462912  31756 33473276    0    0 237088 232370 83727 173106  5  2 59 35  0
12 40 205072 220112000  31764 33473276    0    0 328480 130627 117584 242883  6  3 57 34  0
10 38 205072 219670432  31764 33473276    0    0 412336 38949 162460 337256  9  4 55 33  0
 8 43 205072 219248464  31764 33473276    0    0 395616 55166 163194 338025  9  3 55 33  0
12 32 205072 218804272  31764 33473292    0    0 411184 40425 178481 370779 10  4 53 32  0
10 43 205072 218378080  31764 33473292    0    0 397200 53409 177745 370826 10  4 53 33  0
 5 37 205072 217958224  31764 33473292    0    0 389008 65355 171496 357043 11  4 53 33  0
 0  0 205072 217848112  31772 33473292    0    0 150016 29082 76204 158042  4  1 82 12  0
 0  0 205072 217799632  31772 33473284    0    0 126656 24957 65316 135167  4  1 84 11  0
 0  0 205072 217784016  31772 33473284    0    0 124096 38063 62863 129863  3  1 84 11  0
 9 37 205072 217782896  31772 33473284    0    0 154816 31649 79184 164575  5  1 81 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12 29 205072 217781536  31772 33473284    0    0 382992 67011 181942 377694 11  3 52 34  0
 4 40 205072 217780288  31780 33473284    0    0 364560 87643 177606 370540 11  3 52 34  0
 2 50 205072 217776960  31780 33473276    0    0 373584 74896 184083 382567 11  4 52 33  0
11 40 205072 217773984  31780 33473276    0    0 288912 171633 155513 325073  9  3 54 35  0
 0 38 205072 217770192  31780 33473208    0    0 214256 240790 122642 257680  7  2 56 34  0
 7 28 205072 217769920  31780 33473024    0    0 204272 248367 121523 256179  7  2 56 35  0
 5 31 205072 217769824  31780 33473008    0    0 203040 252490 111757 235333  6  2 56 36  0
 7 42 205072 217769840  31788 33472996    0    0 197792 261424 116472 245718  7  2 55 37  0
 3 43 205072 217769968  31788 33473024    0    0 193424 263393 118040 248636  6  2 56 35  0
 6 29 205072 217769840  31788 33473024    0    0 197296 255840 115802 244461  6  2 57 35  0
