procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 168844 221399152  31380 33433700    3    4   684  1567    0    0 23  4 69  4  0
 9 46 168844 220910512  31608 33441148    0    0 273677 96941 70075 124405  3  1 75 21  0
 8 45 168844 220610560  31608 33443724    0    0 269520 202460 80079 149430  5  2 59 35  0
 5 44 168844 220320768  31608 33446424    0    0 263072 200490 81216 156765  5  2 59 34  0
 0 46 168844 220027456  31608 33449280    0    0 261696 204894 80793 157404  6  2 58 34  0
 6 37 168844 219750816  31616 33452384    0    0 253360 216601 81307 157380  5  2 59 34  0
 1 44 168844 219465232  31616 33455480    0    0 256612 207347 85646 169141  6  2 58 35  0
 4 40 168844 219182640  31616 33459048    0    0 263376 206289 87859 177062  5  2 59 34  0
 5 45 168844 218917152  31616 33462520    0    0 243312 216366 78460 159353  4  2 60 34  0
 7 36 168844 218653888  31616 33465892    0    0 245760 222858 79938 163387  4  2 59 35  0
 6 37 168844 218400416  31616 33469340    0    0 232640 233601 80519 165403  4  2 59 35  0
10 38 168844 218090400  31624 33473828    0    0 284672 179070 105256 213691  7  2 56 34  0
18 37 168844 217676256  31624 33480096    0    0 382464 70990 134784 277884  8  3 56 33  0
 8 36 168844 217233696  31624 33486932    0    0 411840 39565 160264 330036 10  4 54 32  0
 6 32 168844 216778112  31624 33494700    0    0 416144 36053 162502 335411 11  4 53 32  0
 4 39 168844 216325152  31624 33502256    0    0 420096 31682 166139 342820 11  4 53 33  0
14 35 168844 215908992  31632 33509576    0    0 380128 75856 154461 320058 11  3 54 32  0
 8 41 168844 215454656  31632 33517872    0    0 414384 36778 181297 376897 12  4 52 32  0
 6 37 168844 215017312  31632 33526564    0    0 399632 48708 176229 365551 11  4 52 33  0
17 33 168844 214564464  31632 33535476    0    0 412320 37065 183708 381388 12  4 51 32  0
 8 32 168844 214127968  31632 33545216    0    0 391840 58522 191347 396541 13  4 50 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11 30 168844 213723728  31636 33554104    0    0 365712 90975 176607 366975 12  4 52 32  0
11 36 168844 213305696  31640 33563860    0    0 363296 89024 189003 393072 13  4 53 30  0
15 33 168844 212883728  31640 33574396    0    0 376544 71730 208272 432693 14  5 50 31  0
 9 31 168844 212474256  31640 33585120    0    0 371216 78107 207908 434300 14  4 49 33  0
 9 34 168844 212057840  31640 33596328    0    0 372000 78433 208273 432940 15  4 49 32  0
13 28 168844 211660416  31640 33607900    0    0 353264 94773 218828 453909 16  4 47 33  0
20 24 168844 211296976  31648 33618488    0    0 325616 131254 196387 410268 14  4 50 31  0
11 31 168844 210880944  31648 33631656    0    0 372112 74753 239100 499688 18  5 45 32  0
14 26 168844 210482752  31648 33644448    0    0 354816 94079 236476 494708 18  5 45 33  0
