procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 168844 220444416  33176 33429520    4    4   678  1519    0    0 23  4 69  4  0
 3 43 168844 219985712  34240 33434992    0    0 258256 114084 66339 119431  3  2 75 20  0
 0 52 168844 219681728  34968 33439664    0    0 260212 205472 79681 149012  5  2 58 35  0
 5 47 168844 219386112  35744 33442432    0    0 272824 190744 81872 154879  5  2 60 34  0
 6 42 168844 219096576  36476 33445664    0    0 254244 218284 83816 157774  5  2 59 35  0
 0 43 168844 218823024  37204 33448772    0    0 252056 212264 80463 159460  4  2 60 34  0
 8 48 168844 218553696  37952 33452036    0    0 247140 218120 84715 169634  5  2 59 34  0
 6 38 168844 218291184  38668 33455336    0    0 239992 229224 87864 178061  6  2 58 34  0
10 43 168844 218035872  39376 33458628    0    0 237832 225956 79238 160964  5  2 60 34  0
 4 47 168844 217756864  40124 33462592    0    0 248996 219216 85397 173321  5  2 58 35  0
 0 39 168844 217481456  40908 33466616    0    0 249832 212276 88303 180793  6  2 58 34  0
 7 38 168844 217174176  41784 33470952    0    0 286148 176988 100413 207155  6  2 58 33  0
 2 16 168844 216735344  43000 33477304    0    0 396624 55320 150325 310525 10  3 55 32  0
 3 28 168844 216300608  44264 33484476    0    0 392740 58988 153723 314385 10  3 55 31  0
 2 20 168844 215869952  45492 33491916    0    0 392448 59120 163085 337954 11  4 54 32  0
 4 34 168844 215436576  46760 33499492    0    0 400496 50628 167755 347419 11  3 54 31  0
 8 25 168844 215007008  48032 33507816    0    0 388144 64048 170753 355369 11  4 53 32  0
 5 43 168844 214569072  49364 33516384    0    0 394128 57200 183201 378873 13  4 51 32  0
 2 33 168844 214135568  50672 33525244    0    0 391508 61736 180486 375599 12  4 52 32  0
 0 40 168844 213702048  51960 33534140    0    0 389648 63452 181453 375869 13  4 51 32  0
 4 36 168844 213282688  53324 33544040    0    0 379808 71496 196040 408160 13  4 50 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7 31 168844 212848432  54664 33553880    0    0 388848 61992 186805 387872 14  4 50 32  0
10 28 168844 212415168  56052 33563688    0    0 389876 61320 194495 402860 14  4 50 32  0
 8 30 168844 211969504  57492 33576372    0    0 395792 50780 214261 444998 15  5 48 32  0
 5 32 168844 211528736  59000 33586192    0    0 393856 52220 223142 463718 17  5 46 32  0
 4 34 168844 211091184  60484 33599080    0    0 386960 59092 223685 463907 16  5 46 33  0
17 23 168844 210666608  61980 33611012    0    0 381152 67420 226709 464909 16  5 47 33  0
 9 28 168844 210228736  63552 33624952    0    0 390436 54760 252864 519201 17  5 45 33  0
13 30 168844 209801920  65120 33638912    0    0 377648 66552 240288 503566 18  5 44 33  0
 4 36 168844 209381568  66716 33653384    0    0 374128 68264 253555 531192 19  6 43 32  0
13 35 168844 208946768  68428 33669000    0    0 381456 60272 277918 583964 21  6 41 32  0
15 22 168844 208518576  70184 33684040    0    0 381456 54868 275819 579380 21  6 41 32  0
 6 27 168844 208071792  71944 33701848    0    0 389296 44972 296453 622903 22  6 40 32  0
 7 33 168844 207662320  73720 33718668    0    0 362276 69688 284716 598262 21  6 41 32  0
17 29 168844 207241472  75508 33736864    0    0 364096 71116 305395 644026 24  6 39 31  0
 4 33 168844 206837024  77280 33754776    0    0 357696 75300 310175 654018 23  7 40 31  0
 3 35 168844 206419808  79100 33774952    0    0 361616 67564 313943 662735 24  6 39 31  0
15 27 168844 205998576  80980 33794344    0    0 371492 52032 342681 720837 27  7 37 29  0
16 19 168844 205579872  82808 33814740    0    0 361344 64516 346078 732172 26  7 37 30  0
20 20 168844 205152992  84720 33835984    0    0 374688 48700 351888 742994 28  7 36 29  0
15 27 168844 204734096  86452 33857468    0    0 360288 57812 371497 787227 29  8 36 27  0
12 24 168844 204332544  87756 33879504    0    0 354560 61868 362620 768348 28  8 36 28  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  8 168844 203928304  89084 33902776    0    0 343668 77508 364690 774236 29  8 36 28  0
 7 27 168844 203626704  90112 33917224    0    0 265184 168620 288359 612498 22  6 50 22  0
10 24 168844 203282464  91332 33937400    0    0 299776 126356 328447 696778 26  7 40 27  0
10 22 168844 202959680  92452 33956916    0    0 281168 141128 317144 674426 25  7 40 27  0
 5 35 168844 202625584  93588 33976604    0    0 290564 133312 331062 703962 26  7 39 27  0
14 27 168844 202292880  94464 33995900    0    0 291840 130424 340548 724014 27  7 39 27  0
20 18 168844 201960416  95368 34015908    0    0 289456 131720 347485 737595 28  7 39 26  0
 6 13 168844 201616608  96436 34037892    0    0 299536 118992 352937 752548 28  8 38 26  0
13 23 168844 201276960  97376 34057632    0    0 295728 123608 347904 739215 27  8 39 26  0
 3 32 168844 200939392  98468 34079104    0    0 293088 131080 346130 737214 28  7 39 26  0
 0  3 168844 200641392  99244 34099452    0    0 260532 177656 325731 699537 27  7 44 22  0
 0  3 168844 200634816  99268 34100956    0    0  1440 495896 7910 13348  1  0 95  4  0
20 29 168844 200450592  99776 34106924    0    0 173588 283972 176293 372217 14  4 68 14  0
10 18 168844 200108448 100632 34132020    0    0 292080 122864 361814 775006 29  8 38 24  0
15 23 168844 199772336 101552 34151848    0    0 294592 117732 362960 776223 30  8 38 24  0
 1 27 168844 199435904 102340 34176480    0    0 288336 126304 361638 773613 30  8 38 24  0
21 20 168844 199113184 103368 34197560    0    0 290448 120540 379366 814712 31  8 36 24  0
23 26 168844 198779328 104300 34221304    0    0 286112 128432 372621 800500 31  8 38 24  0
 4 26 168844 198446496 105300 34241616    0    0 297476 116972 379661 812997 31  9 36 24  0
13 29 168844 198107328 106180 34266728    0    0 290848 118996 382976 823457 33  9 35 23  0
 2 32 168844 197781904 107260 34288700    0    0 288496 118184 397252 856137 33  9 35 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 27 168844 197444688 108200 34312548    0    0 290032 123252 384326 824707 32  8 37 23  0
15 25 168844 197118384 109336 34335980    0    0 289936 117668 399245 859763 34  9 35 23  0
 9 23 168844 196795920 110292 34360688    0    0 279168 130516 376758 806753 31  8 37 24  0
 3 17 168844 196473456 111228 34382740    0    0 281776 125772 373150 787603 31  8 38 23  0
 1 31 168844 196149952 112200 34406960    0    0 278928 130972 394567 813341 32  9 37 22  0
12 20 168844 195886416 113120 34422076    0    0 237904 176844 348465 718460 28  7 47 18  0
 1 33 168844 195555008 114068 34450888    0    0 283700 124868 404654 828670 33  8 37 22  0
17 20 168844 195227488 114732 34475124    0    0 285056 116396 399203 857314 34  9 36 22  0
23 21 168844 194904320 115280 34499644    0    0 279696 126660 393642 851423 34  9 35 22  0
 0  7 168844 194617104 115820 34520892    0    0 255968 168332 361194 782518 31  8 40 21  0
 1 26 168844 194593728 115956 34522952    0    0 25420 461344 43690 92686  3  1 89  6  0
22 13 168844 194282416 116972 34544616    0    0 267248 139988 376540 815216 32  9 38 22  0
 5 16 168844 193967408 117868 34569876    0    0 270160 133840 390783 848296 33  9 37 21  0
13 20 168844 193662176 118676 34592124    0    0 273568 128012 400512 869815 35  9 36 20  0
 5 22 168844 193345328 119384 34618200    0    0 270848 137336 392886 855015 34  9 36 20  0
15 20 168844 193044848 120140 34642168    0    0 266768 134892 405776 887126 36 10 35 20  0
15 20 168844 192740160 120828 34665764    0    0 263680 137324 388735 849239 34  9 37 20  0
 8 22 168844 192433232 121452 34690368    0    0 268032 138804 383668 833908 34  9 36 20  0
 6 26 168844 192119584 122068 34716324    0    0 269920 134540 389395 847512 34  8 37 20  0
 1 32 168844 191818576 122744 34737464    0    0 266768 134908 397270 871988 35  9 36 20  0
26 12 168844 191510992 123520 34764756    0    0 263904 133792 393361 862660 35  9 36 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4 168844 191351872 123844 34777624    0    0 127880 349224 190586 409310 16  4 63 16  0
27 13 168844 191089312 124332 34797108    0    0 236224 160112 358144 780498 31  8 42 18  0
 2 21 168844 190783312 124964 34821404    0    0 269008 130288 414665 910236 37 10 34 19  0
21 16 168844 190472704 125508 34848468    0    0 267936 131476 402447 883963 36 10 35 19  0
22 12 168844 190170608 126104 34871124    0    0 265456 136592 404234 882697 36  9 36 20  0
26 18 168844 189868544 126720 34898252    0    0 260880 133872 399136 876981 36  9 36 20  0
26 16 168844 189617856 127176 34918968    0    0 216564 200072 338416 737143 30  8 43 20  0
 4 20 168844 189316000 127696 34944472    0    0 264384 130468 405029 894355 37  9 35 19  0
11 31 168844 189013120 128140 34969616    0    0 263040 132356 408562 905503 37 10 34 18  0
11 23 168844 188715008 128848 34996048    0    0 261152 136864 407055 896187 36 10 35 19  0
 6 21 168844 188413264 129536 35021260    0    0 259504 139500 401969 889134 37  9 35 19  0
19 18 168844 188125216 130136 35046084    0    0 253712 143568 403646 900839 37 10 35 18  0
46 20 168844 187822848 130864 35073016    0    0 258624 127952 415219 926229 38 10 34 18  0
18 10 168844 187531648 131408 35099572    0    0 254224 137988 402057 894764 38 10 35 18  0
 5 37 168844 187225552 131896 35126688    0    0 262848 131880 424167 942576 39 10 33 18  0
 8 14 168844 186942768 132428 35151752    0    0 246144 145860 414454 927736 39 10 34 18  0
10 11 168844 186647328 133000 35178780    0    0 253296 132968 411458 928785 39 10 35 17  0
 3 21 168844 186356608 133596 35205408    0    0 252176 136160 414774 936670 39 10 33 18  0
47  7 168844 186056480 134176 35233196    0    0 258128 131524 418606 941337 40 10 33 17  0
26  8 168844 185780160 134564 35258540    0    0 241712 145672 401739 910029 38 10 35 17  0
