procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 168844 220413248  33296 33410516    4    4   674  1479    0    0 23  4 69  4  0
 0 48 168844 219941328  34084 33419060    0    0 254388 110300 66978 119965  3  1 76 20  0
 0 45 168844 219649440  34840 33421728    0    0 262420 202692 84658 157049  4  2 59 35  0
 0 40 168844 219358784  35580 33424772    0    0 257736 213176 84381 158619  5  2 59 34  0
 5 34 168844 219078528  36328 33427852    0    0 252568 215604 88872 170454  5  2 59 34  0
 7 37 168844 218814656  37044 33430824    0    0 238260 229748 77089 151119  5  2 59 35  0
 8 32 168844 218538752  37800 33434036    0    0 257272 209432 86389 167200  5  2 59 34  0
 0 43 168844 218270944  38540 33437592    0    0 242984 226076 86258 167141  5  2 59 34  0
 0 45 168844 218007824  39300 33441192    0    0 246884 220200 93744 183312  6  2 58 34  0
 0 48 168844 217751408  40008 33444596    0    0 232632 237344 88657 172803  5  2 58 35  0
11 32 168844 217477904  40768 33448468    0    0 253236 212500 95792 191838  6  2 58 34  0
 0 45 168844 217148432  41704 33453320    0    0 301480 158340 118037 243113  7  2 57 34  0
 9 42 168844 216650688  42960 33461496    0    0 419036 36636 161250 328719 10  3 54 32  0
 8 39 168844 216195744  44244 33468956    0    0 416368 37936 164784 339529 11  4 53 32  0
 7 34 168844 215752624  45504 33475492    0    0 398304 54168 155321 320992 10  3 56 31  0
 5 46 168844 215318000  46760 33482844    0    0 396320 58044 162481 334794 10  4 54 32  0
 4 40 168844 214903952  47988 33490860    0    0 375188 79748 166299 344096 11  4 53 32  0
16 38 168844 214477616  49220 33499352    0    0 385280 68600 169688 351641 11  4 53 32  0
15 33 168844 214054160  50528 33507736    0    0 382688 69352 175189 363508 12  4 52 32  0
14 29 168844 213606752  51920 33517204    0    0 403904 45180 198359 411386 13  4 52 32  0
18 27 168844 213178080  53240 33526788    0    0 381360 72868 193724 399370 13  5 51 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23 32 168844 212756240  54580 33536648    0    0 380628 73500 189927 392157 13  4 51 32  0
 8 40 168844 212337728  55928 33546944    0    0 376096 73876 197892 410557 15  4 51 30  0
15 29 168844 211895776  57384 33558292    0    0 395136 54376 215454 446785 16  5 48 32  0
 6 28 168844 211462896  58872 33570112    0    0 384128 63844 223118 465384 16  5 47 32  0
15 31 168844 211026544  60348 33582412    0    0 387744 59636 237195 495332 17  5 46 32  0
 9 26 168844 210597728  61916 33595012    0    0 383396 63852 247124 516307 17  5 45 32  0
15 29 168844 210172640  63452 33608308    0    0 373856 71556 227799 476257 17  5 45 32  0
 5 32 168844 209759344  65020 33621096    0    0 371696 75256 254888 533672 19  5 44 32  0
 9 30 168844 209331520  66652 33636736    0    0 375648 67868 261783 545989 19  6 43 33  0
20 28 168844 208905360  68356 33651892    0    0 377316 64072 273050 572700 20  6 42 32  0
17 27 168844 208471232  70112 33668076    0    0 381872 56276 278696 584206 21  5 41 32  0
27 22 168844 208044544  71832 33684484    0    0 373376 61340 297199 625220 22  6 41 31  0
11 25 168844 207626864  73596 33701372    0    0 369040 69048 293237 614191 23  6 40 31  0
12 33 168844 207205696  75360 33719696    0    0 363888 71128 304189 639261 23  6 39 31  0
13 31 168844 206796976  77088 33737372    0    0 361236 70140 292775 618258 23  6 39 32  0
25 23 168844 206385456  78872 33756032    0    0 358256 73124 319626 674633 24  7 39 30  0
36 13 168844 205969760  80700 33776236    0    0 362560 67752 329815 696364 25  7 38 30  0
 5 37 168844 205551472  82536 33796860    0    0 364224 63392 336286 708263 26  7 37 29  0
20 22 168844 205128192  84416 33818608    0    0 368544 52096 357651 758165 27  8 37 28  0
25 15 168844 204724032  85952 33839152    0    0 353440 69444 366766 776812 29  8 35 27  0
21 23 168844 204320384  87236 33860832    0    0 350564 72912 362589 767937 28  8 36 28  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
35 14 168844 203914208  88564 33882712    0    0 356160 65544 374660 794936 29  8 35 28  0
29 19 168844 203564400  89736 33902632    0    0 302192 124560 327141 695085 26  7 40 27  0
 9 25 168844 203192704  90992 33923176    0    0 320656 100928 357989 762358 28  8 38 27  0
16 22 168844 202866048  92132 33942524    0    0 282932 143744 317411 674255 25  7 42 26  0
16 17 168844 202523808  93260 33963136    0    0 299748 123120 342828 728446 27  8 40 26  0
 2 30 168844 202189344  94148 33983288    0    0 287688 133832 338057 719198 27  7 39 27  0
 9 32 168844 201856752  95144 34002960    0    0 293648 130172 339489 721585 28  7 39 27  0
 9 29 168844 201519088  96100 34024400    0    0 292928 126964 347878 740851 27  8 39 26  0
 3 24 168844 201177472  97268 34045308    0    0 298288 118020 363933 774166 29  8 38 25  0
 5 18 168844 200837312  98252 34066656    0    0 296112 122076 379681 770724 29  8 38 25  0
 6 12 168844 200505824  99256 34088744    0    0 290800 126636 381935 770182 29  8 38 25  0
13 21 168844 200167792 100152 34109400    0    0 295536 119000 362190 762937 29  8 38 25  0
14 22 168844 199827136 101212 34133032    0    0 296080 121772 359944 771193 30  8 37 25  0
14 13 168844 199503296 102128 34154288    0    0 283732 133660 355280 758362 29  8 39 24  0
21 21 168844 199163248 103252 34177348    0    0 296400 116616 370140 791891 30  8 38 24  0
 1  9 168844 198833376 104236 34198548    0    0 290928 124100 381490 818399 31  9 36 24  0
24 12 168844 198501008 105144 34222484    0    0 287424 126904 371137 796053 31  8 37 24  0
 5 16 168844 198168992 106096 34244888    0    0 293456 119824 389477 836009 32  9 37 23  0
14 17 168844 197833152 106944 34268464    0    0 292896 119604 376105 805654 31  9 37 23  0
 6 17 168844 197491968 107856 34292196    0    0 296592 112196 399412 859352 33  9 35 23  0
 6 22 168844 197184256 108788 34314916    0    0 270544 143396 378773 815192 32  8 37 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25 21 168844 196860256 109652 34337876    0    0 284048 125340 384305 827834 32  9 36 23  0
 2 32 168844 196532544 110624 34361456    0    0 284944 124304 390128 841944 33  9 36 23  0
11 26 168844 196206272 111532 34385624    0    0 284036 127284 382363 826003 32  8 37 23  0
16 15 168844 195927504 112396 34405276    0    0 244160 173112 328439 707176 28  7 44 21  0
22 19 168844 195603424 113276 34430096    0    0 280080 124536 387794 840177 33  9 37 22  0
 4 35 168844 195280000 113932 34454408    0    0 282064 125728 387784 836933 34  9 36 22  0
29 23 168844 194956976 114708 34478628    0    0 282352 125100 396711 860425 34  9 35 22  0
 2 17 168844 194634032 115328 34503188    0    0 282320 127548 406584 881183 35  9 35 21  0
 0  4 168844 194627840 115360 34503560    0    0  4224 503696 7737 13858  1  0 94  5  0
 0  3 168844 194619904 115372 34503580    0    0  1372 505984 8861 15804  1  0 95  4  0
16 14 168844 194486624 115668 34506936    0    0 126260 325456 182707 389074 16  4 67 13  0
10 22 168844 194152144 116460 34538840    0    0 280416 125484 401523 868612 34  9 35 21  0
 6 24 168844 193851168 117232 34561164    0    0 266336 138992 387027 845469 34  9 38 20  0
17 12 168844 193545216 117892 34586300    0    0 265760 135016 388488 848989 34  9 37 20  0
 4 13 168844 193229968 118420 34610596    0    0 278496 121936 397007 865132 34 10 36 21  0
20  9 168844 192931328 118944 34633576    0    0 260128 148992 371219 801345 32  8 39 21  0
14 30 168844 192631888 119592 34657068    0    0 263396 142348 382657 832854 33  9 38 21  0
 0 15 168844 192322432 120320 34681748    0    0 268816 130620 404000 890325 36 10 36 19  0
 6 16 168844 192014656 120884 34705808    0    0 270720 129620 406494 887094 35 10 36 19  0
18 19 168844 191702816 121680 34729760    0    0 266224 129952 385921 856848 35  9 36 20  0
 4 30 168844 191403040 122152 34753644    0    0 261728 145260 380324 827202 33  9 38 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  7 168844 191100720 122840 34779052    0    0 264608 134328 401956 883062 36  9 37 19  0
16 19 168844 190788464 123348 34804532    0    0 269616 132700 401537 880720 36 10 35 20  0
22 22 168844 190489296 123884 34829716    0    0 262032 139120 401540 886677 36  9 36 19  0
 6 16 168844 190182752 124500 34854524    0    0 265552 134048 401272 877417 36  9 36 19  0
21 20 168844 189883120 125156 34880080    0    0 261200 136156 400067 879658 36 10 36 19  0
 0  3 168844 189592032 125816 34905224    0    0 251424 157300 373613 820499 34  9 39 17  0
10 33 168844 189322736 126272 34927064    0    0 237968 162444 360239 798719 32  9 43 16  0
 4 34 168844 189021024 126944 34952240    0    0 261440 136024 404772 889767 36 10 35 20  0
 2 27 168844 188724736 127644 34978024    0    0 256880 139640 392800 867336 35 10 36 19  0
25 16 168844 188426624 128260 35003648    0    0 258272 130036 402758 893825 37 10 35 18  0
24 17 168844 188138144 128852 35029320    0    0 250256 141240 396469 878200 36 10 36 19  0
14 18 168844 187842240 129364 35054580    0    0 255904 138476 426680 901429 37 10 35 18  0
45 10 168844 187550384 129852 35080772    0    0 254144 137120 411847 910144 38 10 35 18  0
15 15 168844 187251872 130220 35106748    0    0 256880 136980 399288 889206 37 10 36 18  0
28 14 168844 186954912 130660 35133612    0    0 259200 131168 424204 951001 40 11 32 17  0
17 15 168844 186657984 131276 35159752    0    0 254336 136652 405986 902916 37 10 36 17  0
21 17 168844 186377568 131808 35186208    0    0 241428 137340 410364 940649 40 11 33 17  0
39 12 168844 186095424 132380 35214024    0    0 240160 134444 409249 936998 40 10 34 15  0
13 26 168844 185821312 132856 35240676    0    0 234032 143552 408249 939127 40 11 33 16  0
33 14 168844 185541168 133324 35268096    0    0 240000 137708 407384 944801 42 10 33 16  0
28 29 168844 185252480 133776 35295068    0    0 249872 139144 410229 931246 40  9 34 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
