procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3 168844 218619648  30864 33427180    4    4   681  1537    0    0 23  4 69  4  0
 3 38 168844 218164224  31356 33432764    0    0 253937 127168 66985 120530  3  1 74 22  0
 2 39 168844 217875808  31356 33435512    0    0 255360 207460 85346 158398  4  2 61 33  0
 4 43 168844 217591584  31356 33438520    0    0 257184 200604 80648 154210  4  2 62 32  0
 3 38 168844 217329824  31356 33440716    0    0 228640 230233 73130 142839  5  2 61 33  0
10 39 168844 217072640  31356 33444436    0    0 233312 229017 81565 159039  5  2 61 32  0
 1 41 168844 216824768  31364 33447516    0    0 222672 242838 81602 162540  6  2 59 33  0
36 41 168844 216566720  31364 33450964    0    0 238976 217040 82958 168602  5  2 61 32  0
 7 37 168844 216315872  31364 33454604    0    0 228672 233647 79771 158748  6  2 61 31  0
 2 43 168844 216071200  31364 33457808    0    0 228176 234090 86489 170179  6  2 60 32  0
38 31 168844 215806336  31364 33461676    0    0 240752 219743 92181 181946  6  2 59 33  0
42 36 168844 215473632  31372 33466204    0    0 308208 143141 118034 235605  7  3 58 32  0
14 39 168844 215049168  31372 33473168    0    0 391072 49907 151959 313615  9  3 56 31  0
10 38 168844 214613792  31372 33480428    0    0 396448 46292 152933 315655 10  3 56 31  0
 2 24 168844 214182272  31372 33487644    0    0 393792 46924 157913 326655 10  3 55 31  0
10 32 168844 213761168  31372 33495724    0    0 384352 55681 160715 332788 11  4 54 31  0
 7 23 168844 213325312  31372 33503944    0    0 395056 44511 169397 351744 12  3 53 32  0
19 37 168844 212898496  31380 33511856    0    0 389968 48715 168533 349980 12  3 53 32  0
 3 33 168844 212466112  31380 33520980    0    0 387824 49878 182475 377862 14  4 51 32  0
53 41 168844 212068304  31380 33530384    0    0 358288 80494 173959 361712 12  4 51 33  0
10 29 168844 211640880  31380 33539408    0    0 386992 47945 188645 391964 14  4 50 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 33 168844 211221392  31380 33549520    0    0 375184 58217 183593 382345 13  4 51 33  0
 7 28 168844 210802400  31388 33559612    0    0 378800 52857 199083 415441 14  4 49 33  0
14 20 168844 210363680  31388 33572116    0    0 387712 41805 208619 435963 16  4 47 32  0
 7 29 168844 209957088  31388 33583496    0    0 366288 65717 216383 452158 16  4 47 33  0
10 13 168844 209530528  31388 33596076    0    0 377456 47778 221018 460080 17  5 46 32  0
16 22 168844 209116352  31388 33607672    0    0 374080 51670 218808 458538 15  4 48 32  0
 9 13 168844 208713344  31388 33620952    0    0 352912 73136 226785 475682 17  5 46 32  0
10 18 168844 208305760  31396 33634484    0    0 366768 54244 249723 524175 20  5 44 31  0
