procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 168844 219091408  30708 33436664    3    4   686  1579    0    0 23  4 69  4  0
 7 38 168844 218622240  31244 33442556    0    0 241061 121171 62804 114144  3  1 78 18  0
 5 40 168844 218344864  31244 33445132    0    0 254656 212813 81526 152150  5  2 59 35  0
 3 39 168844 218064864  31244 33448032    0    0 249696 216004 81724 155112  4  2 59 35  0
 1 44 168844 217791072  31244 33450848    0    0 243760 224122 86576 167423  6  2 58 34  0
 1 43 168844 217516048  31244 33454168    0    0 253968 212695 81772 161100  5  2 58 35  0
 0 36 168844 217251552  31252 33457528    0    0 243152 226219 83078 166779  5  2 59 34  0
 6 45 168844 216993632  31252 33461180    0    0 233920 228426 88602 175575  5  2 58 35  0
 0 43 168844 216734592  31252 33464632    0    0 241072 228237 82461 169139  6  2 58 35  0
 0 44 168844 216457824  31252 33468420    0    0 244784 221416 88679 181938  6  2 57 35  0
 0 47 168844 216215776  31252 33472116    0    0 222176 249606 83548 171626  6  2 59 34  0
10 32 168844 215886176  31260 33477248    0    0 301328 158416 119227 246575  8  3 56 33  0
 5 40 168844 215420560  31260 33485072    0    0 429200 21488 168001 350539 11  4 53 32  0
11 37 168844 214983328  31260 33492520    0    0 398128 53706 157362 321572 10  3 54 33  0
 8 41 168844 214532096  31260 33500256    0    0 413088 38112 176853 368240 12  4 53 32  0
11 31 168844 214074784  31260 33508960    0    0 416000 34354 183679 383916 12  4 52 32  0
13 31 168844 213665056  31260 33516484    0    0 371040 85338 163654 341553 11  4 53 32  0
16 33 168844 213223072  31268 33525648    0    0 399424 50937 186317 389040 12  4 52 33  0
11 35 168844 212780880  31268 33535328    0    0 397824 51676 200306 419327 14  5 49 32  0
10 27 168844 212333120  31268 33545504    0    0 401440 48536 212540 443371 15  4 48 32  0
20 33 168844 211889200  31268 33556408    0    0 396224 52475 211473 443980 14  5 49 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 44 168844 211474960  31268 33566292    0    0 372464 80911 201973 422878 14  4 50 32  0
14 27 168844 211028192  31276 33578228    0    0 398336 49040 214027 448069 15  5 48 32  0
 5 37 168844 210568656  31276 33591088    0    0 413760 33977 240617 505159 16  5 46 32  0
17 21 168844 210117648  31276 33604428    0    0 401136 46443 258511 542592 19  6 44 32  0
21 26 168844 209668272  31276 33618524    0    0 398560 46899 253413 533150 19  6 44 32  0
18 30 168844 209279008  31276 33631580    0    0 343584 106903 227511 479762 17  5 46 32  0
10 36 168844 208840896  31284 33645940    0    0 389712 56059 265964 558784 20  6 42 32  0
12 27 168844 208397824  31284 33662380    0    0 389424 52953 280731 591965 21  6 41 32  0
25 22 168844 207954496  31284 33679512    0    0 389968 49769 305142 644726 23  6 39 32  0
21 19 168844 207556272  31284 33695148    0    0 350608 93157 272983 575911 20  6 44 30  0
17 24 168844 207112320  31284 33713584    0    0 392592 40758 353811 712240 26  7 37 31  0
