procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 205072 222752480  31812 33477588    2    2   487  1164    0    0 16  3 79  2  0
10 40 205072 222312272  32296 33482384    0    0 260381 104978 68301 121385  3  1 74 22  0
 5 50 205072 222008720  32296 33484584    0    0 259264 209709 78435 147125  4  2 60 35  0
11 37 205072 221748928  32296 33484488    0    0 242512 221992 76788 145397  4  1 60 35  0
 1 43 205072 221480608  32296 33484392    0    0 244928 221031 79143 152314  4  2 59 36  0
 6 49 205072 221212256  32304 33484388    0    0 246400 219204 81336 157847  4  2 59 35  0
 3 44 205072 220934752  32304 33484376    0    0 252896 218227 83308 165297  4  2 59 35  0
20 37 205072 220688112  32304 33484376    0    0 240624 226982 84606 172733  4  2 58 36  0
 7 31 205072 220423616  32304 33484376    0    0 243616 221797 82695 169380  5  2 58 35  0
 3 41 205072 220167440  32304 33484376    0    0 241184 221194 86916 178293  5  2 59 34  0
 5 38 205072 219896000  32304 33484280    0    0 247792 216480 88701 182816  5  2 59 34  0
 9 34 205072 219572992  32312 33484284    0    0 308208 150437 119583 246670  7  3 56 35  0
 9 42 205072 219146672  32312 33484284    0    0 392416 57561 153847 319403  9  3 55 33  0
13 36 205072 218722224  32312 33484284    0    0 401552 49708 158943 330235  9  4 54 33  0
16 37 205072 218285120  32312 33484284    0    0 405360 46284 172366 358030 10  4 54 33  0
 7 36 205072 217856448  32312 33484284    0    0 404432 46102 176013 366077 11  4 53 33  0
 9 38 205072 217416384  32320 33484284    0    0 399856 51441 182357 379559 11  4 53 32  0
 9 37 205072 217000352  32320 33484284    0    0 388928 61862 193201 392591 12  4 52 33  0
 2 34 205072 216570320  32320 33484284    0    0 392512 59848 197812 394360 11  4 52 33  0
13 31 205072 216139552  32320 33484284    0    0 401184 47674 203718 406399 11  4 52 32  0
 8 36 205072 215709520  32320 33484288    0    0 392656 58423 204914 412685 12  4 51 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12 32 205072 215299328  32324 33484284    0    0 378576 72111 221799 465220 14  5 49 33  0
15 31 205072 214858016  32328 33484288    0    0 404608 44158 225196 470735 14  4 49 32  0
12 24 205072 214429216  32328 33484200    0    0 396064 52903 238424 498514 15  5 48 32  0
 7 33 205072 213992384  32328 33484636    0    0 387456 61228 234305 491516 16  6 47 31  0
 3 31 205072 213571200  32328 33484400    0    0 394272 53741 253982 531825 17  6 46 32  0
21 26 205072 213149728  32328 33484400    0    0 384384 62860 245155 514734 16  5 46 33  0
17 28 205072 212728000  32336 33484400    0    0 385904 60218 274949 578963 19  5 44 32  0
11 33 205072 212315472  32336 33484392    0    0 379104 67879 260274 547136 17  5 44 33  0
 8 34 205072 211899456  32336 33484392    0    0 384112 59883 290674 610181 19  6 42 33  0
31 19 205072 211465328  32336 33484392    0    0 390176 49774 314586 664298 22  6 39 32  0
21 21 205072 211046080  32336 33484392    0    0 390032 50418 316805 669197 22  7 39 32  0
22 19 205072 210648672  32344 33484384    0    0 360768 82884 302360 638306 21  6 39 33  0
14 18 205072 210246048  32344 33484384    0    0 368880 68522 326809 689963 23  7 39 31  0
25 21 205072 209835616  32344 33484360    0    0 375280 63645 335815 710070 23  7 37 33  0
23 27 205072 209435728  32344 33484360    0    0 374160 61688 357885 755632 25  8 36 31  0
16 23 205072 209022464  32344 33484336    0    0 375280 56726 357258 757029 26  7 36 31  0
25 24 205072 208613248  32344 33484336    0    0 377856 53319 376870 799249 27  8 35 30  0
27 14 205072 208201824  32352 33484336    0    0 380048 46311 389150 825932 29  8 34 29  0
20 23 205072 207871120  32352 33484344    0    0 296720 142490 309677 660380 22  7 41 30  0
18 22 205072 207537536  32352 33484356    0    0 306896 126682 324085 688195 23  7 40 30  0
 4 29 205072 207206208  32352 33484372    0    0 306560 129870 346182 738250 25  7 38 29  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
31 22 205072 206946144  32352 33484324    0    0 242016 203325 258884 551621 18  5 47 30  0
20 31 205072 206699024  32360 33484324    0    0 263776 135383 298246 635318 22  6 45 27  0
28 17 205072 206628960  32360 33484340    0    0 121008 121841 152256 322425 11  3 70 16  0
21 20 205072 206559392  32360 33484340    0    0 128192 128679 141170 298424 10  3 70 18  0
13 31 205072 206517328  32360 33484364    0    0 120688 127142 146362 309623 10  3 69 18  0
20 26 205072 206512736  32360 33484364    0    0 133072 129900 153288 321196 10  3 69 19  0
26 17 205072 206507088  32360 33484316    0    0 136112 125502 159710 337071 11  3 68 18  0
30 14 205072 206506336  32368 33484316    0    0 263968 173236 305974 647019 22  6 41 31  0
23 25 205072 206505312  32368 33484108    0    0 268720 170335 309363 656632 22  6 42 30  0
45 14 205072 206504576  32368 33484036    0    0 254208 183039 288968 612500 21  6 42 31  0
 4 32 205072 206503104  32368 33484020    0    0 267712 171634 305732 648686 22  6 40 31  0
20 21 205072 206502752  32368 33484000    0    0 240192 199702 268927 571850 19  5 44 31  0
 4 34 205072 206502528  32376 33483928    0    0 199056 252899 225920 480314 15  4 48 33  0
14 28 205072 206502512  32376 33483944    0    0 181248 264773 207037 440420 13  4 49 34  0
 0 35 205072 206501584  32376 33483768    0    0 153136 312768 174748 371298 11  3 52 33  0
 2 27 205072 206501216  32376 33483540    0    0 135424 312230 146818 312118  9  2 56 33  0
 5 28 205072 206501200  32376 33483520    0    0 149376 306948 181254 385978 12  3 52 33  0
15 24 205072 206501216  32376 33483492    0    0 137248 313391 162794 346390 10  3 55 33  0
14 27 205072 206501392  32384 33483332    0    0 143024 312309 163850 347823 11  3 52 34  0
 7 20 205072 206501408  32384 33483336    0    0 135152 321294 165930 345013 10  3 53 34  0
 0 28 205072 206501376  32384 33483224    0    0 139072 314020 186491 381065 11  3 52 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 51 205072 206501344  32384 33483192    0    0 136512 320244 173766 357822 11  3 52 34  0
