procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 168844 218984752  31428 33436404    4    4   685  1562    0    0 23  4 69  4  0
 2 46 168844 218516016  31660 33443344    0    0 250521 101037 66328 118512  4  2 73 21  0
11 47 168844 218224000  31660 33446120    0    0 263616 201432 83007 152301  5  1 58 35  0
 0 42 168844 217949456  31660 33449008    0    0 240064 227352 83252 160548  5  1 60 34  0
 2 38 168844 217683968  31660 33451864    0    0 236688 230382 82600 161189  5  2 58 35  0
 5 41 168844 217423584  31660 33455336    0    0 235056 231005 83148 164701  5  2 58 35  0
 0 51 168844 217162800  31668 33458508    0    0 239552 228991 85768 170575  5  2 58 35  0
 0 39 168844 216894848  31668 33462112    0    0 245312 220198 88013 177090  6  2 58 34  0
 2 39 168844 216650304  31668 33465564    0    0 227312 244415 86721 176728  6  2 59 34  0
 8 44 168844 216384080  31668 33469328    0    0 242208 224167 86768 176869  5  2 59 34  0
 2 42 168844 216109040  31668 33473120    0    0 256368 213897 90587 184799  6  2 58 34  0
14 34 168844 215748208  31668 33478672    0    0 331024 126153 125445 257113  9  3 56 33  0
 6 38 168844 215295360  31676 33485856    0    0 416016 34372 165354 340919 10  4 54 32  0
 8 41 168844 214848096  31676 33493424    0    0 407744 43323 168309 346133 11  4 53 32  0
 6 38 168844 214410352  31676 33501152    0    0 402288 47137 169054 350224 11  4 53 32  0
17 33 168844 213957008  31676 33510396    0    0 410288 40057 180459 375348 12  4 52 32  0
14 38 168844 213524256  31676 33519028    0    0 391616 60376 180998 376901 12  4 51 32  0
 8 39 168844 213072016  31684 33528452    0    0 407136 44438 189554 393855 13  4 52 32  0
14 35 168844 212605280  31684 33538580    0    0 417472 33034 200373 416270 14  4 50 32  0
 8 34 168844 212169552  31684 33549180    0    0 389600 61398 203492 423538 14  4 49 33  0
12 25 168844 211735296  31684 33559652    0    0 388656 61517 207952 433681 14  5 49 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 53 168844 211285280  31684 33571328    0    0 400080 49322 216278 451828 16  5 48 32  0
15 28 168844 210828352  31684 33584020    0    0 413424 31761 249095 521127 18  5 45 32  0
11 30 168844 210367200  31692 33597868    0    0 404272 40631 243072 507607 18  5 45 32  0
10 33 168844 209934304  31692 33610200    0    0 388480 54402 248264 516934 17  5 45 33  0
16 23 168844 209484320  31692 33625340    0    0 397008 47904 259275 542017 19  5 44 33  0
 8 33 168844 209007872  31692 33640628    0    0 391564 52271 263023 544629 20  5 42 32  0
15 27 168844 208564672  31692 33657120    0    0 388976 53405 278712 584383 21  6 40 32  0
19 23 168844 208134048  31700 33671184    0    0 381872 61499 283504 592638 21  6 41 32  0
21 24 168844 207672096  31700 33689340    0    0 402144 34717 308403 649179 23  6 38 32  0
15 30 168844 207221456  31700 33707972    0    0 397056 35278 327767 691517 25  7 37 31  0
17 22 168844 206790752  31700 33727180    0    0 377744 57182 308196 649452 24  6 39 31  0
27 24 168844 206364512  31700 33746884    0    0 370768 61931 329992 688839 26  7 37 30  0
 7 31 168844 205959584  31700 33765088    0    0 353152 77492 330169 666586 25  7 37 31  0
44 19 168844 205587616  31708 33781072    0    0 317904 118555 296610 626915 23  6 42 29  0
17 26 168844 205218688  31708 33800240    0    0 319568 114879 320445 679983 25  6 41 28  0
24 22 168844 204876304  31708 33816040    0    0 299472 138316 286902 605988 23  6 42 29  0
27 24 168844 204509680  31708 33835480    0    0 320512 110406 322280 684159 26  6 39 29  0
42 14 168844 204148256  31708 33855724    0    0 311952 115866 335861 714503 27  7 38 28  0
 6 27 168844 203817440  31716 33873456    0    0 291072 142212 298446 633011 24  6 41 29  0
25 15 168844 203466560  31716 33893632    0    0 303568 124506 336110 716663 27  7 40 27  0
16 15 168844 203176416  31716 33909936    0    0 252640 182086 279448 595417 22  6 45 27  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27 22 168844 202834208  31716 33928192    0    0 301296 123656 335642 716725 28  7 38 27  0
25 25 168844 202497312  31716 33947988    0    0 294656 131394 336276 716879 27  7 38 28  0
16 23 168844 202170688  31716 33968864    0    0 283392 143686 323164 690106 26  6 40 27  0
33 16 168844 201812992  31724 33989532    0    0 309792 108654 353096 754001 28  8 39 25  0
20 10 168844 201474432  31724 34010096    0    0 294976 127911 343016 732367 29  7 38 26  0
23 19 168844 201132176  31724 34031348    0    0 296480 121051 361571 776088 30  8 38 24  0
36 18 168844 200784672  31724 34054044    0    0 306336 112980 364472 782850 31  8 36 26  0
32 12 168844 200434848  31724 34076124    0    0 303504 115874 353712 757699 30  8 38 25  0
32 17 168844 200100272  31732 34097528    0    0 295792 116679 371019 799176 31  8 37 23  0
26 17 168844 199753968  31732 34118824    0    0 301088 113463 380201 816854 32  9 36 24  0
 7 24 168844 199421408  31732 34143188    0    0 287888 128936 362517 781058 31  8 37 24  0
27 18 168844 199090240  31732 34162928    0    0 297296 116748 378745 817263 32  9 36 24  0
29 16 168844 198750592  31732 34187004    0    0 292368 116393 384105 828866 32  8 37 23  0
18 21 168844 198417952  31732 34209612    0    0 292688 117658 393877 854496 34  9 35 22  0
47 12 168844 198086624  31740 34234112    0    0 290080 117035 390523 847217 33  9 34 23  0
28 13 168844 197748944  31740 34256544    0    0 299280 109125 396740 859241 35  9 34 23  0
35 18 168844 197416832  31740 34279600    0    0 292752 117233 379478 816949 32  8 36 23  0
34 20 168844 197089664  31740 34302408    0    0 283248 129342 374850 808701 32  8 37 22  0
37 17 168844 196757776  31740 34327060    0    0 292320 117782 386988 839768 33  9 36 22  0
34 12 168844 196426400  31752 34349620    0    0 291816 110095 410061 894632 36  9 34 20  0
45  8 168844 196104448  31752 34373584    0    0 282224 126289 383735 836228 33  8 35 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36 11 168844 195769408  31752 34399120    0    0 293024 109980 401019 872012 35  9 35 21  0
28  4 168844 195456848  31752 34422440    0    0 274192 132296 381160 835200 33  9 37 21  0
36 18 168844 195198976  31752 34441788    0    0 228320 194702 315129 682585 27  7 46 20  0
40 16 168844 194885872  31752 34464704    0    0 272976 128361 388075 844639 34  9 36 21  0
17 24 168844 194569312  31760 34488144    0    0 276320 132751 378510 823156 34  8 37 21  0
38  9 168844 194260672  31760 34511376    0    0 270192 136703 377076 819052 33  8 39 21  0
 0  2 168844 194175360  31760 34520136    0    0 68496 424482 105179 227219  8  2 75 14  0
 0  2 168844 194141008  31760 34521516    0    0 32592 473718 11503 23329  1  0 95  4  0
 5  1 168844 194109536  31760 34522956    0    0 33600 479344 12175 25252  0  0 95  5  0
42  7 168844 193867296  31768 34537460    0    0 217168 121571 327441 709980 27  7 54 12  0
26 14 168844 193559792  31768 34560388    0    0 273760 129536 408139 858296 35 10 36 20  0
22 20 168844 193241856  31768 34586408    0    0 274640 125619 413181 876794 35  9 36 19  0
37  9 168844 192940816  31768 34607388    0    0 268016 129202 410852 864392 35  9 37 19  0
31 13 168844 192618624  31768 34634496    0    0 274432 125418 413824 877402 35  9 36 20  0
40  9 168844 192318496  31768 34656752    0    0 271232 126341 394988 871995 35 10 35 20  0
11 30 168844 192001632  31776 34682400    0    0 271584 127877 400036 883095 36 10 35 20  0
40 10 168844 191712240  31776 34705836    0    0 253456 147383 377776 835358 34  9 38 20  0
37 11 168844 191398240  31776 34731812    0    0 269840 126403 399363 884661 36  9 37 18  0
41  7 168844 191102880  31776 34755172    0    0 265504 133969 392379 864824 35  9 36 19  0
31 14 168844 190792208  31776 34781112    0    0 267088 129977 392684 883267 37  9 35 18  0
32 20 168844 190496704  31784 34805432    0    0 259168 126658 401254 900004 37 10 35 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36 15 168844 190186976  31784 34831728    0    0 265856 127366 401452 891624 37 10 36 18  0
34 13 168844 189897216  31784 34855136    0    0 259040 134794 394898 878578 36 10 36 18  0
46 10 168844 189573872  31784 34881608    0    0 264624 130522 399242 887367 38  9 34 18  0
41  7 168844 189277680  31784 34906192    0    0 261616 127476 400156 893892 38 10 35 17  0
37 16 168844 188979104  31784 34931024    0    0 259072 127147 377367 882598 38 10 37 15  0
38  9 168844 188684416  31792 34955052    0    0 259136 135074 400460 892289 37 10 35 17  0
 0  2 168844 188418032  31792 34978748    0    0 226880 179508 354946 790783 32  8 42 17  0
33 18 168844 188141376  31792 35002632    0    0 243024 150139 388124 873984 36 10 37 17  0
34 10 168844 187839296  31792 35029468    0    0 262416 128168 402701 902052 39  9 35 17  0
28  9 168844 187544016  31792 35053860    0    0 259584 127806 404625 908172 38 10 35 17  0
35 13 168844 187256736  31800 35079364    0    0 251344 137863 391695 878621 37  9 37 17  0
23 15 168844 186968240  31800 35105656    0    0 248704 141396 395931 906590 38 10 36 15  0
51  7 168844 186680800  31800 35130876    0    0 250208 141731 394823 885761 37 10 37 17  0
35  6 168844 186399616  31800 35155192    0    0 244016 145990 390226 886767 37 10 35 17  0
43  9 168844 186117888  31800 35181700    0    0 243680 142203 392096 889796 38  9 37 17  0
43 10 168844 185835664  31800 35207836    0    0 243296 142480 390067 892460 38 10 36 16  0
48  9 168844 185552672  31808 35230296    0    0 248832 138646 391200 889175 38 10 36 17  0
30 10 168844 185268864  31808 35260400    0    0 243280 138947 393805 904690 38 10 35 16  0
31 14 168844 184987456  31808 35286104    0    0 244144 138727 394955 905043 39 10 35 16  0
40  5 168844 184704544  31808 35312232    0    0 244032 139312 402136 924010 40 10 35 15  0
38 11 168844 184429216  31808 35338024    0    0 240432 142929 393677 904477 39 10 37 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  8 168844 184151936  31816 35363060    0    0 236928 142496 386480 893919 38 10 34 18  0
42  7 168844 183876032  31816 35387740    0    0 242368 139452 403552 936530 40 10 34 15  0
42  6 168844 183597856  31816 35417052    0    0 237936 143564 388333 907722 40 10 36 14  0
36 11 168844 183328304  31816 35439752    0    0 235680 144275 390000 904623 40  9 35 15  0
45  7 168844 183056048  31816 35471120    0    0 230112 147571 394737 916904 40 10 35 15  0
33 13 168844 182786992  31816 35493276    0    0 236160 139559 401285 948081 41 11 33 15  0
42  8 168844 182504112  31824 35522232    0    0 240960 139785 401843 925743 40 10 34 16  0
33 12 168844 182231776  31824 35548652    0    0 232976 139804 391922 916741 40 10 35 15  0
41  8 168844 182007392  31824 35572076    0    0 194960 206174 327887 758938 33  8 44 15  0
 0  5 168844 181771584  31824 35594552    0    0 200480 190917 343837 815148 36  9 41 14  0
 0  2 168844 181763168  31824 35597116    0    0  2800 504345 11591 23374  1  0 95  4  0
 0  2 168844 181728576  31832 35598280    0    0 34000 477364 11987 24963  1  0 95  4  0
40 10 168844 181696688  31832 35597220    0    0 47744 378845 82813 176140  5  2 89  4  0
41  5 168844 181417424  31832 35625216    0    0 225632 141528 414551 940373 42 11 34 13  0
46  1 168844 181158736  31832 35649440    0    0 228848 145137 402737 918488 41 11 35 13  0
39  7 168844 180888704  31832 35677440    0    0 225296 141049 389630 935135 41 11 35 13  0
48 11 168844 180629056  31832 35704944    0    0 227824 145050 391470 933113 41 10 34 14  0
46  4 168844 180355776  31840 35732424    0    0 229808 141411 391017 934531 42 10 34 14  0
39  8 168844 180092432  31840 35758968    0    0 227136 144776 393894 932064 41 10 34 15  0
62  8 168844 179828560  31840 35787072    0    0 222384 148062 390076 938793 41 11 33 15  0
31  7 168844 179573344  31840 35812120    0    0 224064 148533 389316 932470 41 10 33 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34 18 168844 179308080  31840 35840568    0    0 222416 148415 391476 937979 42 10 35 13  0
43  8 168844 179054784  31848 35865820    0    0 217856 147934 374377 909301 41 10 36 13  0
51  5 168844 178797280  31848 35894080    0    0 218672 148404 384299 937527 42 10 35 13  0
55  5 168844 178542192  31848 35919768    0    0 214720 156725 380240 920261 41 10 35 13  0
47 12 168844 178287088  31848 35947480    0    0 216752 152281 379935 922363 41 10 35 14  0
49  7 168844 178034896  31848 35972460    0    0 217248 148488 385701 936963 41 11 35 13  0
