procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 168844 220328160  32760 33412700    4    4   670  1456    0    0 23  4 69  4  0
 5 38 168844 219849152  33736 33420464    0    0 256552 103880 70010 125011  3  2 76 19  0
 6 46 168844 219551680  34544 33423060    0    0 259636 205820 85798 155377  5  2 60 33  0
 2 42 168844 219265728  35348 33426144    0    0 262920 205292 82302 157861  5  2 60 33  0
 0 45 168844 218993440  36220 33428992    0    0 242804 223640 75163 143699  5  2 61 32  0
 3 41 168844 218721008  37036 33432164    0    0 251192 214640 80531 158113  5  2 60 33  0
 3 36 168844 218451296  37840 33435444    0    0 249112 219796 81291 160478  5  2 61 33  0
 0 31 168844 218182976  38776 33438784    0    0 245812 214908 81364 161954  6  2 60 32  0
 6 39 168844 217925664  39648 33441784    0    0 240024 221740 85589 174192  5  2 60 33  0
 1 43 168844 217660928  40460 33445892    0    0 237556 231392 81443 164381  6  2 59 33  0
 3 28 168844 217401520  41348 33449360    0    0 242376 224604 90083 183584  6  2 60 33  0
 1 34 168844 217118336  42376 33453440    0    0 258712 203780 98979 194480  6  2 59 33  0
 5 41 168844 216684832  43708 33460056    0    0 393776 55132 163611 319144 11  3 54 31  0
10 32 168844 216246240  45080 33467436    0    0 400384 52100 158380 327388 10  3 56 31  0
 5 34 168844 215818560  46440 33473864    0    0 387088 65120 155483 320413  9  3 56 31  0
 6 41 168844 215390896  47828 33481224    0    0 388228 60200 156624 323438 11  3 56 30  0
14 26 168844 214992480  49296 33487984    0    0 367280 79852 154472 319560 10  3 55 31  0
11 30 168844 214576208  50716 33495880    0    0 376656 72440 175159 362260 11  4 54 31  0
 9 21 168844 214161680  52168 33504268    0    0 375488 73492 172604 355510 12  4 53 31  0
 6 35 168844 213742192  53628 33513044    0    0 377224 72288 174588 362085 12  4 51 33  0
13 35 168844 213326656  55232 33522096    0    0 371296 73252 180274 373347 13  4 51 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 30 168844 212915104  56748 33531708    0    0 368064 79772 175494 364716 12  4 52 33  0
