procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 168844 218204704  30724 33435324    4    4   688  1572    0    0 23  4 69  4  0
 3 40 168844 217729344  31084 33440664    0    0 253193 117566 74668 134010  3  2 73 22  0
 0 45 168844 217439184  31084 33440488    0    0 262832 203353 79005 146069  4  2 59 35  0
 2 50 168844 217144928  31084 33441264    0    0 265196 195361 82541 155077  5  2 58 35  0
 3 44 168844 216839008  31084 33441572    0    0 244948 224425 85870 165058  5  2 58 35  0
 0 41 168844 216580464  31084 33441572    0    0 238160 226678 86690 170340  5  2 58 36  0
 0 48 168844 216331600  31092 33441572    0    0 231696 235389 81777 162716  5  2 58 35  0
 3 41 168844 216088576  31092 33441572    0    0 228000 241263 83989 170979  5  2 57 36  0
 3 44 168844 215822464  31092 33441572    0    0 239040 229594 88908 178731  5  2 58 35  0
 3 48 168844 215573216  31092 33441572    0    0 234064 234108 86735 178186  6  2 57 35  0
 5 39 168844 215314656  31092 33441572    0    0 240944 227969 93421 190772  6  2 58 35  0
 8 43 168844 214959040  31100 33441572    0    0 332928 123226 128888 265808  8  3 55 34  0
 3 35 168844 214509536  31100 33441572    0    0 417088 35195 167735 347619 10  3 55 32  0
10 38 168844 214073440  31100 33441572    0    0 407008 44710 172167 353017 10  4 53 33  0
10 37 168844 213632128  31100 33441576    0    0 410656 40215 173922 359904 10  4 54 32  0
 3 45 168844 213194272  31100 33441576    0    0 405280 45005 181021 376150 12  4 52 32  0
 8 37 168844 212754320  31100 33441576    0    0 406752 45858 182841 379835 12  4 52 32  0
 5 40 168844 212321696  31108 33441576    0    0 400144 49017 188365 390585 12  4 52 32  0
11 42 168844 211879504  31108 33441576    0    0 407376 45346 205617 428757 13  4 51 32  0
 7 40 168844 211452944  31108 33441576    0    0 393376 55111 195195 407595 12  4 51 32  0
11 32 168844 211021296  31108 33441576    0    0 395904 54947 212007 440788 14  4 49 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12 29 168844 210587792  31108 33441576    0    0 399952 51001 220175 459914 15  5 48 32  0
12 28 168844 210139040  31116 33441576    0    0 410192 36192 249960 522936 17  5 46 32  0
 2 45 168844 209703552  31116 33441576    0    0 398176 50793 246282 515222 17  5 45 32  0
13 31 168844 209263360  31116 33441576    0    0 402096 43332 260217 545071 18  5 44 32  0
15 34 168844 208843744  31116 33441576    0    0 383328 65284 253561 532588 17  5 45 33  0
19 26 168844 208413952  31116 33441576    0    0 394192 50294 276224 580521 20  6 42 32  0
10 32 168844 207993472  31116 33441576    0    0 382464 61724 272506 571607 19  5 43 33  0
16 20 168844 207569392  31124 33441576    0    0 388080 54092 293341 616992 20  6 41 33  0
15 27 168844 207117408  31124 33441576    0    0 410032 26988 334188 703667 24  7 38 31  0
 2 41 168844 206692704  31124 33441560    0    0 389408 48770 317150 668274 23  6 38 33  0
 2 36 168844 206268016  31124 33441560    0    0 387040 49806 331016 698481 24  7 38 32  0
18 25 168844 205871952  31124 33441560    0    0 360608 79389 313675 664084 23  7 38 32  0
15 23 168844 205459040  31132 33441560    0    0 377856 57867 338666 716108 24  7 37 32  0
34 18 168844 205029744  31132 33441560    0    0 395376 35839 380919 807457 28  8 33 30  0
24 23 168844 204696032  31132 33441592    0    0 297600 141543 293143 620058 21  6 42 31  0
14 23 168844 204342432  31132 33441656    0    0 320592 114016 327645 695017 25  7 38 30  0
15 20 168844 203995904  31132 33441508    0    0 318464 117934 323141 686931 24  7 39 30  0
