procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 168844 219627488  33024 33411852    4    4   671  1464    0    0 23  4 69  4  0
 2 43 168844 219153168  34008 33420120    0    0 251956 113996 66921 118519  4  1 74 20  0
 4 34 168844 218858272  34832 33422616    0    0 262212 202756 89525 162667  5  2 59 34  0
 5 50 168844 218576928  35644 33425888    0    0 250600 218864 82885 158887  5  2 60 34  0
 0 38 168844 218300512  36436 33428824    0    0 247320 217584 80750 154065  5  2 59 34  0
 7 37 168844 218037888  37200 33432132    0    0 237204 233416 83144 160425  6  2 60 33  0
 5 31 168844 217779488  38204 33435016    0    0 238616 222584 79114 155237  5  2 62 32  0
 7 32 168844 217509184  39336 33439516    0    0 248728 217772 87767 176783  6  2 60 32  0
 0 35 168844 217246048  40192 33443000    0    0 235108 227936 82702 163411  5  2 61 32  0
10 24 168844 217002992  40960 33446572    0    0 223944 244660 80392 162654  6  2 61 32  0
 3 32 168844 216741824  42068 33452028    0    0 236152 229324 83989 171379  6  2 61 32  0
11 27 168844 216431328  43052 33456480    0    0 286360 173560 107869 221814  7  2 58 33  0
12 30 168844 216008848  44408 33463536    0    0 384800 67952 149945 307729 10  3 56 31  0
 3 40 168844 215585712  45816 33468148    0    0 390608 59524 155692 320698 10  4 55 31  0
 6 34 168844 215159776  47168 33475632    0    0 387824 64248 155019 319920 10  4 55 31  0
 7 35 168844 214724656  48604 33483488    0    0 397140 53308 158774 329556 10  3 55 32  0
 9 33 168844 214295120  50036 33491944    0    0 385376 66292 173819 359620 11  3 53 32  0
14 36 168844 213862496  51524 33500764    0    0 389296 58984 178660 368574 12  4 52 32  0
 8 32 168844 213450816  53124 33509436    0    0 372308 74908 167087 345307 11  3 53 33  0
 1 30 168844 213028704  54832 33518796    0    0 376528 67468 184789 383592 13  4 51 33  0
14 23 168844 212608720  56764 33528704    0    0 373120 66168 185569 384546 13  4 51 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18 24 168844 212188480  58648 33538284    0    0 376820 64708 179204 372827 13  4 50 33  0
15 25 168844 211768752  60352 33549068    0    0 374128 70740 198273 411596 15  4 49 32  0
10 29 168844 211334976  62096 33561016    0    0 388000 52664 213076 443986 15  4 47 33  0
10 31 168844 210913504  64200 33572536    0    0 374976 60284 207569 430419 15  5 48 32  0
12 18 168844 210502304  66256 33584676    0    0 363636 69888 212673 443768 15  4 48 33  0
20 22 168844 210100048  68756 33597132    0    0 356592 67288 231095 467387 17  5 48 31  0
 9 30 168844 209698784  70932 33609936    0    0 353856 67796 234160 490742 18  5 47 30  0
13 18 168844 209305696  73112 33623124    0    0 345536 74748 228194 476732 16  5 48 30  0
 8 19 168844 208918448  75044 33636192    0    0 342452 85748 225588 472261 16  4 48 32  0
22 16 168844 208526496  77468 33650512    0    0 345072 63160 249371 524774 19  5 47 28  0
11 19 168844 208080560  80020 33666116    0    0 353404 55212 253241 528162 20  6 46 28  0
18 20 168844 207691904  82232 33681196    0    0 340404 70872 257783 542389 20  5 46 28  0
13 17 168844 207316160  84700 33696804    0    0 326432 74968 271833 573841 21  6 47 27  0
25 19 168844 206947584  86968 33712044    0    0 324640 78604 252952 533653 19  5 48 28  0
18 20 168844 206582560  89340 33727788    0    0 319124 83424 267916 564570 21  6 47 27  0
17 12 168844 206222256  91828 33743740    0    0 314832 80520 279551 587848 22  6 47 25  0
20 15 168844 205856512  94440 33760712    0    0 316608 73804 286398 605569 21  6 48 25  0
15 10 168844 205539776  96660 33775312    0    0 265968 140588 252456 531947 19  5 50 25  0
28  9 168844 205237184  98808 33790536    0    0 262212 144452 252961 534602 19  5 51 25  0
16 21 168844 204935456 100944 33805444    0    0 262944 141016 266164 560333 20  6 50 24  0
19 14 168844 204625280 102968 33821128    0    0 270240 133688 283915 599789 21  6 48 25  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28 13 168844 204324432 104472 33836920    0    0 259904 142544 262888 554648 21  6 49 24  0
29 15 168844 204021696 106032 33853132    0    0 261984 139044 267685 565803 21  6 49 24  0
38 10 168844 203726176 107420 33868516    0    0 257652 149740 268677 567603 20  5 50 25  0
14 14 168844 203436880 109052 33884536    0    0 250608 147108 265739 562350 21  5 51 23  0
26 22 168844 203189504 110324 33898360    0    0 215556 199256 239651 507073 18  5 55 23  0
22 18 168844 202911216 111864 33914776    0    0 241408 155280 277653 583968 21  6 50 22  0
30  5 168844 202622864 113652 33931564    0    0 247120 148876 274306 580388 21  6 51 22  0
14 24 168844 202340992 115288 33948744    0    0 241504 148984 287792 608900 23  6 49 23  0
14 12 168844 202062592 116740 33965976    0    0 241572 149760 289832 614316 23  6 50 21  0
20 11 168844 201792656 118364 33982136    0    0 233232 160276 280868 595706 21  6 51 21  0
17 13 168844 201508800 119928 34000572    0    0 244496 146912 297516 629071 24  6 48 22  0
41 11 168844 201223328 121716 34018956    0    0 246736 140120 310276 660232 25  6 48 21  0
17 10 168844 200941200 123160 34037860    0    0 244804 144928 311886 662215 24  7 47 22  0
