procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 168844 218183488  33236 33414032    4    4   683  1519    0    0 23  4 69  4  0
 4 45 168844 217794144  34232 33420712    0    0 184468 117728 67024 120549  4  2 73 21  0
 3 42 168844 217514032  34964 33423940    0    0 247496 219952 84262 156032  5  2 59 34  0
 2 45 168844 217232800  35672 33426812    0    0 249460 219172 80850 153550  5  1 59 35  0
 2 49 168844 216953792  36412 33429856    0    0 246280 225276 86091 163563  5  2 58 34  0
 5 50 168844 216687440  37148 33433272    0    0 243236 227520 78631 156336  5  2 59 34  0
 1 44 168844 216417120  37884 33436280    0    0 247320 220388 85444 169912  7  2 58 33  0
31 34 168844 216162176  38612 33439616    0    0 234936 232660 82066 166893  6  2 59 33  0
 7 46 168844 215918768  39312 33442788    0    0 223908 244544 80130 162996  5  2 60 33  0
 5 44 168844 215656752  40060 33446800    0    0 229736 236732 86873 176690  5  2 58 34  0
 3 45 168844 215393136  40824 33450444    0    0 238616 231528 92868 190864  6  2 59 34  0
 9 38 168844 215009232  41912 33456240    0    0 354592 105240 136174 279935  9  3 55 33  0
15 32 168844 214573488  43124 33463968    0    0 392708 65308 157131 324268 10  3 54 32  0
12 32 168844 214140096  44380 33470460    0    0 402864 49068 165036 342267 10  4 54 32  0
 4 37 168844 213683776  45668 33479392    0    0 408848 44756 162130 335494 11  4 54 32  0
20 40 168844 213238736  46968 33487712    0    0 408532 44684 171147 354554 11  4 53 31  0
11 29 168844 212791840  48292 33496184    0    0 402064 51988 180784 374576 12  4 52 32  0
12 26 168844 212349904  49580 33505260    0    0 397568 55816 180004 371026 12  4 52 32  0
11 34 168844 211936992  50860 33513612    0    0 372468 85384 178830 372083 12  4 52 31  0
13 30 168844 211498176  52232 33524060    0    0 386432 67240 197160 410083 13  5 50 33  0
20 29 168844 211042592  53720 33534640    0    0 410336 40196 218013 452379 16  4 48 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12 32 168844 210595536  55140 33546396    0    0 396192 56348 216691 449513 16  5 47 32  0
15 27 168844 210144208  56708 33559088    0    0 402852 45620 231250 478652 17  5 46 32  0
14 28 168844 209692464  58216 33571056    0    0 398160 49500 227479 474389 17  5 46 33  0
12 30 168844 209294160  59616 33582832    0    0 358160 95920 213363 444523 16  5 48 31  0
15 21 168844 208850368  61228 33596732    0    0 391556 55028 240829 504319 18  5 44 33  0
14 19 168844 208413248  62852 33611272    0    0 385552 59684 256378 533163 18  6 43 33  0
16 27 168844 207977760  64552 33624756    0    0 383376 59916 261920 548688 19  5 42 33  0
23 32 168844 207545024  66304 33641124    0    0 380484 60696 283091 595529 21  6 41 32  0
