procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 168844 219987904  30788 33436536    3    4   689  1578    0    0 23  4 69  4  0
 0 50 168844 219516432  31324 33442372    0    0 253509 97753 67341 120062  4  1 75 20  0
 8 40 168844 219232720  31324 33442200    0    0 253312 213511 86115 156396  5  2 58 35  0
 6 46 168844 218963024  31324 33442120    0    0 244112 221035 86929 164642  5  2 58 35  0
 4 43 168844 218699264  31324 33442088    0    0 239104 229307 79585 156935  5  2 58 35  0
 0 44 168844 218440608  31324 33442072    0    0 242272 222279 83002 159786  5  2 58 35  0
 7 40 168844 218178112  31332 33442052    0    0 248768 215166 80898 162527  4  2 59 35  0
 2 42 168844 217913120  31332 33442052    0    0 247680 219716 87853 176291  6  2 57 36  0
15 38 168844 217653952  31332 33442052    0    0 236736 224820 90062 183397  6  2 58 34  0
 0 45 168844 217401616  31332 33442052    0    0 237872 231022 86185 175461  6  2 57 35  0
 5 42 168844 217132672  31332 33442052    0    0 250368 210058 92794 191737  6  2 58 34  0
10 35 168844 216800864  31340 33443224    0    0 293552 167832 113148 230420  7  3 55 35  0
16 36 168844 216341808  31340 33443248    0    0 408160 39953 168116 346510 11  4 53 32  0
 0 47 168844 215914128  31340 33443248    0    0 400336 50146 157289 324551 10  4 54 33  0
 6 36 168844 215469472  31340 33443248    0    0 412288 37864 167035 346470 10  4 54 32  0
 9 35 168844 215038944  31340 33443248    0    0 402352 48599 175727 366452 11  4 52 33  0
 4 48 168844 214611264  31340 33443248    0    0 393840 59586 183126 381774 12  4 52 32  0
12 38 168844 214183456  31348 33443248    0    0 395152 53645 185379 385833 12  4 52 32  0
11 30 168844 213737936  31348 33443248    0    0 410704 40283 195778 408315 12  4 51 33  0
 0 45 168844 213307040  31348 33443248    0    0 396448 52881 204799 427347 13  4 50 32  0
 5 35 168844 212887536  31348 33443248    0    0 384400 65088 205078 429683 13  5 50 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27 25 168844 212455280  31348 33443248    0    0 396752 54161 216365 450778 14  4 50 32  0
15 33 168844 212012368  31356 33443248    0    0 407296 41524 227913 476416 15  5 49 32  0
 8 37 168844 211576112  31356 33443248    0    0 400880 46775 239649 501133 15  5 48 32  0
12 30 168844 211140256  31356 33443248    0    0 399952 47504 239590 502802 16  5 47 32  0
11 30 168844 210713696  31356 33443248    0    0 391616 55802 245410 514594 16  5 46 33  0
21 32 168844 210293952  31356 33443248    0    0 386752 60696 270079 545735 17  6 44 33  0
14 32 168844 209860608  31356 33443248    0    0 397072 47948 277679 565120 19  6 43 32  0
22 25 168844 209446544  31364 33443248    0    0 379344 65096 275397 578480 20  6 43 32  0
11 27 168844 209013664  31364 33443248    0    0 395792 46435 303332 637639 21  6 40 32  0
18 25 168844 208584864  31364 33443248    0    0 394320 46291 298711 629683 21  6 40 33  0
13 19 168844 208157568  31364 33443248    0    0 391696 48879 312889 658661 22  6 40 32  0
 7 29 168844 207733600  31364 33443248    0    0 386368 51848 323669 682507 23  7 38 32  0
16 28 168844 207335568  31372 33443248    0    0 366272 73877 317632 669527 23  6 39 32  0
32 21 168844 206919040  31372 33443248    0    0 379728 56971 346145 731412 25  8 36 31  0
19 17 168844 206506256  31372 33443248    0    0 381584 50487 359762 761303 27  8 35 30  0
22 22 168844 206096432  31372 33443248    0    0 375840 54794 375379 795196 27  8 35 30  0
21 23 168844 205678672  31372 33443248    0    0 386160 43612 381193 807292 29  8 34 30  0
27 16 168844 205337568  31372 33443232    0    0 304848 130804 319615 680095 24  7 39 30  0
16 26 168844 204996608  31380 33443204    0    0 315344 118947 338413 719716 25  7 38 30  0
25 19 168844 204662544  31380 33443204    0    0 310992 123939 346525 738716 25  7 40 28  0
22 23 168844 204336304  31380 33443188    0    0 301792 130353 337794 717973 25  7 40 28  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20 17 168844 204057024  31380 33442636    0    0 254032 187145 275545 585203 21  6 44 29  0
28 19 168844 203723600  31380 33442564    0    0 310800 119583 362849 772801 28  7 37 28  0
23 26 168844 203387888  31388 33442556    0    0 311024 119509 364369 778032 28  8 38 27  0
34 18 168844 203079776  31388 33442412    0    0 287824 142546 343226 733996 25  7 38 29  0
31 20 168844 202756512  31388 33442400    0    0 300576 127847 359500 768470 28  7 37 27  0
24 19 168844 202421472  31388 33442400    0    0 311632 116698 369213 790856 29  8 37 26  0
24 21 168844 202091504  31388 33442312    0    0 309200 116056 382986 823808 30  8 36 26  0
19 21 168844 201763520  31388 33442312    0    0 307328 116820 375974 805045 28  7 37 27  0
25 11 168844 201439648  31396 33442304    0    0 302064 120924 382585 820948 29  8 37 25  0
28 19 168844 201115264  31396 33442304    0    0 305536 116965 380860 816573 29  8 37 26  0
13 21 168844 200787104  31396 33442240    0    0 306288 116792 386011 829174 30  9 36 26  0
34 16 168844 200455024  31396 33442252    0    0 313168 108857 387709 831110 29  9 37 25  0
40 14 168844 200138944  31396 33442252    0    0 296240 121510 387538 833910 31  8 36 25  0
24 13 168844 199822784  31404 33442228    0    0 295664 125320 390388 841845 31  9 35 25  0
29 17 168844 199505536  31404 33442160    0    0 297632 121722 398009 858397 31  9 35 25  0
34 18 168844 199186480  31404 33442144    0    0 302496 114238 410647 887145 33  9 35 23  0
12 28 168844 198867040  31404 33442068    0    0 300128 113279 417624 902252 32  9 36 23  0
30 12 168844 198556288  31404 33442084    0    0 295824 120391 406987 882032 32  9 36 24  0
27 18 168844 198243856  31404 33442072    0    0 294128 125861 396539 856107 32  9 35 24  0
44 12 168844 197933984  31412 33442072    0    0 292240 118031 414143 905431 34  9 36 22  0
28 17 168844 197622400  31412 33442052    0    0 293360 113937 418218 907658 34  9 34 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
44 16 168844 197313376  31412 33442052    0    0 292048 114007 419246 914657 34 10 35 22  0
48 10 168844 197062432  31412 33442028    0    0 234336 192845 337928 738784 27  8 43 23  0
39 13 168844 196749584  31412 33442028    0    0 297776 111512 430643 937938 35  9 33 22  0
22 23 168844 196433328  31420 33441964    0    0 297424 110605 426361 927596 35  9 33 23  0
36 16 168844 196128048  31420 33441956    0    0 291392 118981 414302 900231 33 10 35 22  0
38 17 168844 195831808  31420 33441956    0    0 277264 136526 402682 877381 32  9 36 23  0
34 12 168844 195534224  31420 33441960    0    0 282592 128682 412582 903617 34  9 35 22  0
29 16 168844 195237792  31420 33442024    0    0 280464 128507 426936 919870 34  9 35 22  0
10 34 168844 194936064  31428 33442048    0    0 271504 129608 421660 936763 36 10 35 19  0
27 16 168844 194645792  31428 33442052    0    0 272688 129741 425218 936587 35 10 34 21  0
23 16 168844 194362240  31428 33442096    0    0 270880 129792 426219 948353 36 10 35 19  0
23 14 168844 194080032  31428 33442204    0    0 268544 130838 424084 944097 35 10 35 19  0
35  9 168844 193799440  31428 33442172    0    0 266816 133602 428510 945991 36 10 35 19  0
31 16 168844 193507984  31428 33442108    0    0 272976 126138 424258 939315 35 11 35 20  0
40 15 168844 193224480  31436 33442140    0    0 270624 126528 429017 959552 37 10 35 19  0
23 17 168844 192954672  31436 33442132    0    0 255616 138687 417164 940917 36 10 35 19  0
47  5 168844 192681120  31436 33442132    0    0 261728 135023 420463 939139 37 10 35 19  0
35 13 168844 192403840  31436 33442164    0    0 262976 131026 433213 980552 38 11 34 17  0
37 10 168844 192126832  31436 33442092    0    0 264832 127151 428856 972395 38 11 34 17  0
41 15 168844 191840784  31444 33442060    0    0 270528 130282 422648 938345 36 10 34 20  0
35 14 168844 191555072  31444 33442096    0    0 272736 126379 421491 936234 36  9 34 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
47  9 168844 191317712  31444 33442124    0    0 223840 189562 359322 809606 30  9 43 17  0
38  9 168844 191044432  31444 33442116    0    0 262096 139111 417508 937723 36 10 35 19  0
42  7 168844 190773360  31444 33442124    0    0 258736 135471 421182 950783 37 11 34 18  0
42 15 168844 190494384  31452 33442116    0    0 267536 131231 434741 975390 39 10 33 17  0
41  3 168844 190212320  31452 33442228    0    0 267936 127589 429620 965218 38 10 35 17  0
31 17 168844 189934784  31452 33442268    0    0 264768 128091 434005 989704 39 10 33 17  0
23 17 168844 189660000  31452 33442276    0    0 262528 131620 424959 953108 38 10 35 18  0
30 23 168844 189389120  31452 33442220    0    0 259856 131916 424140 972220 38 11 34 17  0
33  7 168844 189111488  31452 33442220    0    0 263072 135897 414989 930043 37 10 33 20  0
46 10 168844 188840064  31460 33442232    0    0 259888 132916 433596 987765 39 11 34 17  0
37 17 168844 188564480  31460 33442160    0    0 260176 128206 430337 981778 39 11 34 16  0
42 10 168844 188289248  31460 33442296    0    0 262928 132553 420707 951104 38 10 34 18  0
36  6 168844 188010464  31460 33442320    0    0 262784 128642 431999 991332 40 11 33 17  0
53  7 168844 187737824  31460 33442164    0    0 259760 129682 427142 983265 40 10 33 16  0
33 17 168844 187480976  31468 33442156    0    0 245600 139122 410541 958754 39 10 35 16  0
38 18 168844 187220448  31468 33442176    0    0 247968 142992 417219 964111 39 11 34 17  0
48  8 168844 186962080  31468 33442076    0    0 245600 142850 413398 961062 39 10 34 16  0
17 29 168844 186705264  31468 33442088    0    0 245280 141523 419355 980905 40 11 33 17  0
25 16 168844 186448352  31468 33441116    0    0 240672 145576 394700 929224 39 10 35 17  0
21 18 168844 186189600  31468 33440480    0    0 249200 139136 420698 980099 39 11 33 17  0
10 14 168844 185931856  31476 33440440    0    0 244992 144427 413764 959709 39 10 35 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
42  6 168844 185715312  31476 33440392    0    0 205904 197196 350231 808094 31  9 43 16  0
36  9 168844 185456784  31476 33440312    0    0 246704 140094 413661 962575 40 11 34 16  0
51 11 168844 185207808  31476 33440296    0    0 238160 147567 413743 974836 40 10 34 16  0
48 13 168844 184958928  31476 33440296    0    0 236464 147442 406921 963699 39 11 33 17  0
44  9 168844 184704992  31484 33440312    0    0 243232 140068 421872 992775 40 11 33 15  0
47  8 168844 184451248  31484 33440272    0    0 242000 140231 433892 994805 41 11 33 15  0
51  7 168844 184199568  31484 33440360    0    0 239136 141099 443322 1010904 42 11 33 14  0
33 10 168844 183952784  31484 33440376    0    0 234256 140503 430841 977148 41 10 34 15  0
40  7 168844 183698608  31484 33440504    0    0 242192 140680 417878 974027 40 11 34 14  0
54  4 168844 183450656  31484 33440568    0    0 235072 144956 406573 971824 40 11 34 15  0
36 13 168844 183207648  31492 33440544    0    0 233744 141478 408619 994823 41 11 34 14  0
31 10 168844 182961488  31492 33440588    0    0 231936 140853 410700 991879 41 11 33 15  0
38 10 168844 182713296  31492 33440556    0    0 236000 141591 412643 993041 42 11 32 15  0
37  9 168844 182463840  31492 33440460    0    0 236416 142165 411943 990209 41 11 33 14  0
24  7 168844 182237248  31492 33440376    0    0 215520 150391 397642 992056 42 11 33 14  0
44  8 168844 182009568  31500 33440384    0    0 216496 146467 395889 1004735 43 11 33 13  0
49  5 168844 181776576  31508 33440292    0    0 222472 150340 398556 989615 42 11 33 14  0
50  8 168844 181547248  31508 33440196    0    0 218048 150404 390413 980679 42 11 34 13  0
42  6 168844 181317952  31508 33440136    0    0 219056 150487 402360 998873 42 12 32 13  0
21 16 168844 181085040  31508 33440052    0    0 221616 146633 405074 1010997 43 12 32 13  0
42 13 168844 180891600  31508 33440060    0    0 182784 208989 329495 818210 34  9 42 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
37  9 168844 180656384  31516 33440044    0    0 223072 143885 395288 997029 43 11 33 12  0
52  4 168844 180421536  31516 33440032    0    0 222448 143323 405186 1014209 44 12 32 13  0
